speed_m_s,beta,collision_time_proxy_s,mach,knudsen_proxy,reynolds_proxy,advection_time_proxy_s,sound_crossing_time_s,diffusion_time_proxy_s,collision_rate_proxy
1.0,1.0,1.4464731049362042e-10,0.00289868710191092,6.73e-05,65.0291419823062,0.001,2.89868710191092e-06,0.0650291419823062,1.446473104936204e-07
1.0311772745930552,1.0,1.4464731049362042e-10,0.0029890602656465442,6.939823058011261e-05,65.0291419823062,0.0009404448517263518,2.811046338327094e-06,0.06115632178944183,1.5380732876371735e-07
1.0633265716371612,1.0,1.4464731049362042e-10,0.0030822510183237967,7.156187827118095e-05,65.0291419823062,0.0008844365191385998,2.7260553617577034e-06,0.05751414797740068,1.6354741958699332e-07
1.096478196143185,1.0,1.4464731049362042e-10,0.0031783472046868024,7.379298260043636e-05,65.0291419823062,0.0008317637711026709,2.643634056843927e-06,0.05408888436677401,1.7390431696954197e-07
1.130663397949639,1.0,1.4464731049362042e-10,0.0032774394082393924,7.609364668201071e-05,65.0291419823062,0.0007822279563860025,2.5637047304860492e-06,0.05086761283835459,1.849170811561252e-07
1.1659144011798317,1.0,1.4464731049362042e-10,0.003379621036632172,7.846603919940267e-05,65.0291419823062,0.0007356422544596414,2.4861920386073215e-06,0.047838184613439846,1.9662724594289333e-07
1.202264434617413,1.0,1.4464731049362042e-10,0.0034849884097117195,8.091239644975189e-05,65.0291419823062,0.0006918309709189364,2.411022915132099e-06,0.044989174435644264,2.090789753189137e-07
1.2397477630289444,1.0,1.4464731049362042e-10,0.003593640850314917,8.343502445184795e-05,65.0291419823062,0.000650628874865557,2.3381265031112982e-06,0.04230983748142044,2.2231923002727119e-07
1.2783997194630237,1.0,1.4464731049362042e-10,0.003705680777894005,8.603630111986148e-05,65.0291419823062,0.000611880575751822,2.2674340879302435e-06,0.039790068836780504,2.3639794467391165e-07
1.3182567385564072,1.0,1.4464731049362042e-10,0.003821213805060613,8.871867850484622e-05,65.0291419823062,0.0005754399373371567,2.198879032535958e-06,0.03742036538738735,2.513682160521819e-07
1.3593563908785256,1.0,1.4464731049362042e-10,0.003940348837139761,9.148468510612477e-05,65.0291419823062,0.0005411695265464637,2.1323967146228333e-06,0.03519178997828742,2.672865033933157e-07
1.40173741834677,1.0,1.4464731049362042e-10,0.004063198174827694,9.433692825473761e-05,65.0291419823062,0.000508940095151809,2.067924465717463e-06,0.03309593770811541,2.8421284129809886e-07
1.4454397707459274,1.0,1.4464731049362042e-10,0.0041898776200502965,9.727809657120092e-05,65.0291419823062,0.00047863009232263843,2.00540151210523e-06,0.031124904230653175,3.02211066152764e-07
1.4905046433861961,1.0,1.4464731049362042e-10,0.004320506585121902,0.000100310962499891,65.0291419823062,0.00045012520620613366,1.9447689175429547e-06,0.029271255944193525,3.213490568830299e-07
1.5369745159352715,1.0,1.4464731049362042e-10,0.004455208205307351,0.00010343838492244377,65.0291419823062,0.00042331793280882084,1.8859695277036046e-06,0.027528001956281165,3.4169899095426736e-07
1.5848931924611136,1.0,1.4464731049362042e-10,0.004594109454893451,0.00010666331185263293,65.02914198230621,0.00039810717055349724,1.8289479163007015e-06,0.02588856771809757,3.6333761658327843e-07
1.6343058427231376,1.0,1.4464731049362042e-10,0.004737341266879216,0.00010998878321526716,65.0291419823062,0.00037439783898238113,1.7736503328416338e-06,0.024346770229053877,3.8634654218831487e-07
1.6852590447507514,1.0,1.4464731049362042e-10,0.004885038656397721,0.00011341793371172556,65.0291419823062,0.0003521005201684519,1.7200246519606332e-06,0.02289679471807813,4.1081254416897267e-07
1.7378008287493756,1.0,1.4464731049362042e-10,0.005037340847985922,0.00011695399577483297,65.0291419823062,0.0003311311214825911,1.6680203242836449e-06,0.0215331727136517,4.3682789417673354e-07
1.7919807223753337,1.0,1.4464731049362042e-10,0.005194391406822393,0.00012060030261585995,65.02914198230621,0.000311410558444676,1.6175883287787875e-06,0.0202507614198881,4.644907071104267e-07
1.847849797422291,1.0,1.4464731049362042e-10,0.005356338374056701,0.0001243602913665202,65.0291419823062,0.00029286445646252364,1.5686811265474734e-06,0.01904472432087238,4.93905311149051e-07
1.9054607179632472,1.0,1.4464731049362042e-10,0.005523334406357986,0.00012823750631892652,65.0291419823062,0.0002754228703338166,1.5212526160126437e-06,0.017910512940112075,5.251826412175057e-07
1.9648677899934675,1.0,1.4464731049362042e-10,0.005695536919814278,0.00013223560226656038,65.02914198230619,0.00025902002045313235,1.4752580894618648e-06,0.016843849686306596,5.584406573691597e-07
2.0261270126211435,1.0,1.4464731049362042e-10,0.0058731082383182125,0.00013635834794940296,65.0291419823062,0.00024359404472920265,1.4306541909043351e-06,0.015840711720739566,5.938047896631512e-07
2.0892961308540396,1.0,1.4464731049362042e-10,0.006056215746578994,0.00014060962960647685,65.0291419823062,0.0002290867652767773,1.3873988752020645e-06,0.014897315785450805,6.314084112142441e-07
2.154434690031884,1.0,1.4464731049362042e-10,0.006245032047904872,0.00014499345463914577,65.0291419823062,0.00021544346900318837,1.3454513684367114e-06,0.014010103934968921,6.713933411993091e-07
2.2216040919558115,1.0,1.4464731049362042e-10,0.006439735126904832,0.0001495139553886261,65.0291419823062,0.00020261270126211434,1.3047721294747128e-06,0.013175730117792625,7.139103797174801e-07
2.290867652767773,1.0,1.4464731049362042e-10,0.006640508517262888,0.00015417539303127112,65.0291419823062,0.00019054607179632473,1.2653228126944801e-06,0.012391047557013913,7.591198765211721e-07
2.3622906626344617,1.0,1.4464731049362042e-10,0.006847541474743115,0.0001589821615952993,65.0291419823062,0.00017919807223753338,1.2270662318405225e-06,0.011653096882490119,8.071923357628831e-07
2.435940447292027,1.0,1.4464731049362042e-10,0.007061029155588516,0.0001639387921027534,65.0291419823062,0.00016852590447507512,1.1899663249704307e-06,0.010959094969806233,8.583090590385389e-07
2.51188643150958,1.0,1.4464731049362042e-10,0.007281172800481867,0.00016904995684059474,65.0291419823062,0.00015848931924611134,1.1539881204616732e-06,0.010306424443934429,9.126628291525673e-07
2.590200204531324,1.0,1.4464731049362042e-10,0.007508179924241976,0.00017432047376495812,65.0291419823062,0.00014905046433861957,1.119097704046168e-06,0.009692623808004761,9.704586371834716e-07
2.6709555875589848,1.0,1.4464731049362042e-10,0.007742264511434132,0.00017975531104271966,65.0291419823062,0.00014017374183467702,1.0852621868415497e-06,0.009115378159958346,1.0319144555919723e-06
2.7542287033381663,1.0,1.4464731049362042e-10,0.00798364721807918,0.0001853595917346586,65.0291419823062,0.0001318256738556407,1.0524496743489992e-06,0.00857251046207165,1.0972620602874397e-06
2.840098047914215,1.0,1.4464731049362042e-10,0.008232555579651317,0.00019113859862462663,65.02914198230621,0.00012397477630289445,1.0206292363884175e-06,0.008061973330425574,1.1667479047529713e-06
2.9286445646252366,1.0,1.4464731049362042e-10,0.008489224225560695,0.0001970977791992784,65.0291419823062,0.00011659144011798318,9.89770877942592e-07,0.00758184131335388,1.2406340495258181e-06
3.0199517204020165,1.0,1.4464731049362042e-10,0.008753895100323018,0.00020324275078305572,65.0291419823062,0.00010964781961431847,9.598455108828847e-07,0.007130303629749815,1.3191991505386167e-06
3.1141055844467593,1.0,1.4464731049362042e-10,0.009026817691624589,0.00020957930583326685,65.02914198230621,0.00010311772745930556,9.308249265497819e-07,0.006705657339843937,1.4027395100488822e-06
3.211194909364823,1.0,1.4464731049362042e-10,0.009308249265497818,0.0002161134174002526,65.02914198230619,9.697653591082491e-05,9.026817691624587e-07,0.0063063009226972475,1.4915701941202697e-06
3.311311214825911,1.0,1.4464731049362042e-10,0.009598455108828848,0.00022285124475778385,65.0291419823062,9.120108393559095e-05,8.753895100323016e-07,0.005930728236187769,1.5860262208700815e-06
3.4145488738336014,1.0,1.4464731049362042e-10,0.009897708779425918,0.00022979913920900135,65.0291419823062,8.576958985908943e-05,8.489224225560696e-07,0.005577522836710897,1.686463823964426e-06
3.52100520168452,1.0,1.4464731049362042e-10,0.010206292363884175,0.00023696365007336816,65.02914198230621,8.066156921766133e-05,8.232555579651316e-07,0.0052453526371709185,1.793261796126191e-06
3.630780547701014,1.0,1.4464731049362042e-10,0.010524496743489995,0.0002443515308602783,65.02914198230619,7.585775750291834e-05,7.983647218079178e-07,0.004932964883116629,1.9068229177227608e-06
3.7439783898238117,1.0,1.4464731049362042e-10,0.010852621868415497,0.00025196974563514255,65.0291419823062,7.13400375071256e-05,7.742264511434131e-07,0.00463918142807392,2.027575475821312e-06
3.860705432153813,1.0,1.4464731049362042e-10,0.011190977040461682,0.0002598254755839516,65.0291419823062,6.709137099554113e-05,7.508179924241976e-07,0.004362894290256623,2.1559748794406607e-06
3.981071705534973,1.0,1.4464731049362042e-10,0.011539881204616735,0.0002679261257825037,65.0291419823062,6.30957344480193e-05,7.281172800481866e-07,0.004103061473898135,2.2925053770914804e-06
4.105190671273079,1.0,1.4464731049362042e-10,0.011899663249704305,0.00027627933217667824,65.0291419823062,5.9338058627532794e-05,7.061029155588516e-07,0.0038587030394442398,2.437681883082441e-06
4.233179328088209,1.0,1.4464731049362042e-10,0.012270662318405226,0.00028489296878033647,65.0291419823062,5.5804171747699636e-05,6.847541474743114e-07,0.00362889740778616,2.5920519194800715e-06
4.36515832240166,1.0,1.4464731049362042e-10,0.012653228126944801,0.0002937751550976317,65.0291419823062,5.248074602497725e-05,6.640508517262888e-07,0.0034127778845955974,2.7561976810462674e-06
4.5012520620613365,1.0,1.4464731049362042e-10,0.013047721294747128,0.0003029342637767279,65.02914198230621,4.935524741394807e-05,6.439735126904834e-07,0.0032095293916534805,2.9307382309412206e-06
4.641588833612779,1.0,1.4464731049362042e-10,0.013454513684367115,0.00031237892850214007,65.0291419823062,4.641588833612778e-05,6.245032047904871e-07,0.0030183853928449234,3.116331835472688e-06
4.786300923226384,1.0,1.4464731049362042e-10,0.013873988752020647,0.0003221180521331356,65.0291419823062,4.3651583224016587e-05,6.056215746578994e-07,0.0028386250032270298,3.3136784466969155e-06
4.935524741394806,1.0,1.4464731049362042e-10,0.014306541909043353,0.0003321608150958705,65.0291419823062,4.1051906712730793e-05,5.873108238318212e-07,0.0026695702702665596,3.5235223422341836e-06
5.08940095151809,1.0,1.4464731049362042e-10,0.01475258089461865,0.00034251668403716747,65.0291419823062,3.860705432153813e-05,5.695536919814278e-07,0.002510583616993911,3.7466549322548147e-06
5.248074602497727,1.0,1.4464731049362042e-10,0.01521252616012644,0.00035319542074809706,65.0291419823062,3.630780547701012e-05,5.523334406357984e-07,0.002361065437430446,3.983917744221974e-06
5.411695265464638,1.0,1.4464731049362042e-10,0.015686811265474738,0.00036420709136577017,65.02914198230619,3.4145488738336e-05,5.3563383740567e-07,0.002220451835220489,4.236205596648006e-06
5.580417174769965,1.0,1.4464731049362042e-10,0.016175883287787875,0.0003755620758620186,65.02914198230621,3.211194909364823e-05,5.194391406822394e-07,0.0020882124969394396,4.504469973833877e-06
5.7543993733715695,1.0,1.4464731049362042e-10,0.01668020324283645,0.0003872710778279066,65.0291419823062,3.019951720402016e-05,5.037340847985922e-07,0.0019638486920573258,4.7897226143193095e-06
5.933805862753281,1.0,1.4464731049362042e-10,0.017200246519606333,0.00039934513456329573,65.0291419823062,2.840098047914214e-05,4.88503865639772e-07,0.0018468913920148412,5.0930393265771334e-06
6.118805757518221,1.0,1.4464731049362042e-10,0.017736503328416343,0.0004117956274809762,65.0291419823062,2.6709555875589843e-05,4.737341266879215e-07,0.0017368995013180729,5.415564046342499e-06
6.309573444801933,1.0,1.4464731049362042e-10,0.018289479163007015,0.00042463429283517013,65.02914198230619,2.511886431509579e-05,4.5941094548934496e-07,0.0016334581939806486,5.758513150878844e-06
6.506288748655572,1.0,1.4464731049362042e-10,0.018859695277036046,0.0004378732327845199,65.02914198230621,2.3622906626344622e-05,4.4552082053073517e-07,0.0015361773490393266,6.123180046451505e-06
6.7091370995541135,1.0,1.4464731049362042e-10,0.01944768917542955,0.00045152492679999186,65.0291419823062,2.2216040919558105e-05,4.320506585121901e-07,0.0014446900792426684,6.510940046310357e-06
6.918309709189366,1.0,1.4464731049362042e-10,0.0200540151210523,0.00046560224342844436,65.02914198230619,2.089296130854039e-05,4.1898776200502963e-07,0.0013586513473639026,6.92325555757829e-06
7.134003750712563,1.0,1.4464731049362042e-10,0.020679244657174634,0.0004801184524229555,65.0291419823062,1.964867789993467e-05,4.0631981748276926e-07,0.0012777366649194535,7.361681596607646e-06
7.3564225445964135,1.0,1.4464731049362042e-10,0.021323967146228334,0.0004950872372513386,65.0291419823062,1.8478497974222908e-05,3.9403488371397606e-07,0.0012016408683854988,7.82787165360519e-06
7.5857757502918375,1.0,1.4464731049362042e-10,0.02198879032535958,0.0005105227079946407,65.0291419823062,1.7378008287493757e-05,3.8212138050606133e-07,0.0011300769682971252,8.323583928643721e-06
7.822279563860027,1.0,1.4464731049362042e-10,0.022674340879302438,0.0005264394146477797,65.02914198230621,1.634305842723137e-05,3.7056807778940054e-07,0.001062775066889555,8.850687962578903e-06
8.066156921766135,1.0,1.4464731049362042e-10,0.023381265031112985,0.0005428523608348608,65.0291419823062,1.536974515935271e-05,3.5936408503149163e-07,0.000999481340199411,9.411171687879317e-06
8.31763771102671,1.0,1.4464731049362042e-10,0.024110229151320994,0.0005597770179520977,65.0291419823062,1.4454397707459272e-05,3.484988409711719e-07,0.0009399570807870902,1.0007148925961431e-05
8.576958985908941,1.0,1.4464731049362042e-10,0.024861920386073214,0.0005772293397516717,65.0291419823062,1.3593563908785254e-05,3.379621036632172e-07,0.0008839777974699495,1.0640867359305067e-05
8.844365191385998,1.0,1.4464731049362042e-10,0.025637047304860498,0.0005952257773802777,65.0291419823062,1.2783997194630231e-05,3.2774394082393917e-07,0.0008313323686710134,1.1314717008415633e-05
9.120108393559098,1.0,1.4464731049362042e-10,0.026436340568439277,0.0006137832948865274,65.02914198230619,1.2022644346174125e-05,3.1783472046868017e-07,0.000781822246190128,1.2031239245603272e-05
9.404448517263518,1.0,1.4464731049362042e-10,0.027260553617577035,0.0006329193852118348,65.0291419823062,1.1306633979496388e-05,3.0822510183237967e-07,0.0007352607063946384,1.279313637957379e-05
9.697653591082494,1.0,1.4464731049362042e-10,0.02811046338327094,0.0006526520866798519,65.02914198230619,1.063326571637161e-05,2.9890602656465435e-07,0.0006914721460055182,1.3603281846978846e-05
10.0,1.0,1.4464731049362042e-10,0.0289868710191092,0.0006730000000000002,65.02914198230619,9.999999999999997e-06,2.898687101910919e-07,0.0006502914198230617,1.4464731049362043e-05
10.311772745930554,1.0,1.4464731049362042e-10,0.029890602656465447,0.0006939823058011264,65.02914198230619,9.404448517263513e-06,2.8110463383270927e-07,0.0006115632178944179,1.5380732876371743e-05
10.633265716371616,1.0,1.4464731049362042e-10,0.03082251018323798,0.0007156187827118097,65.0291419823062,8.844365191385992e-06,2.7260553617577025e-07,0.0005751414797740065,1.6354741958699344e-05
10.964781961431852,1.0,1.4464731049362042e-10,0.03178347204686803,0.0007379298260043637,65.02914198230619,8.317637711026706e-06,2.643634056843927e-07,0.00054088884366774,1.73904316969542e-05
11.306633979496393,1.0,1.4464731049362042e-10,0.03277439408239393,0.0007609364668201071,65.0291419823062,7.822279563860021e-06,2.563704730486049e-07,0.0005086761283835457,1.849170811561253e-05
11.659144011798316,1.0,1.4464731049362042e-10,0.033796210366321716,0.0007846603919940267,65.0291419823062,7.356422544596414e-06,2.486192038607321e-07,0.00047838184613439844,1.9662724594289334e-05
12.02264434617413,1.0,1.4464731049362042e-10,0.0348498840971172,0.0008091239644975191,65.02914198230619,6.918309709189362e-06,2.4110229151320986e-07,0.0004498917443564425,2.090789753189138e-05
12.397477630289448,1.0,1.4464731049362042e-10,0.03593640850314918,0.0008343502445184799,65.0291419823062,6.506288748655566e-06,2.338126503111297e-07,0.00042309837481420415,2.2231923002727134e-05
12.783997194630237,1.0,1.4464731049362042e-10,0.03705680777894005,0.0008603630111986147,65.02914198230621,6.118805757518221e-06,2.2674340879302438e-07,0.0003979006883678051,2.363979446739116e-05
13.182567385564074,1.0,1.4464731049362042e-10,0.03821213805060614,0.0008871867850484623,65.02914198230619,5.754399373371566e-06,2.1988790325359572e-07,0.00037420365387387327,2.5136821605218197e-05
13.593563908785255,1.0,1.4464731049362042e-10,0.03940348837139761,0.0009148468510612476,65.0291419823062,5.4116952654646385e-06,2.1323967146228337e-07,0.0003519178997828742,2.672865033933156e-05
14.017374183467702,1.0,1.4464731049362042e-10,0.04063198174827694,0.0009433692825473762,65.0291419823062,5.089400951518088e-06,2.0679244657174628e-07,0.00033095937708115404,2.8421284129809894e-05
14.45439770745928,1.0,1.4464731049362042e-10,0.04189877620050299,0.0009727809657120097,65.02914198230619,4.786300923226379e-06,2.0054015121052288e-07,0.0003112490423065314,3.0221106615276433e-05
14.905046433861962,1.0,1.4464731049362042e-10,0.04320506585121902,0.0010031096249989101,65.0291419823062,4.501252062061336e-06,1.9447689175429544e-07,0.00029271255944193515,3.2134905688303e-05
15.369745159352718,1.0,1.4464731049362042e-10,0.04455208205307352,0.0010343838492244378,65.02914198230621,4.233179328088207e-06,1.8859695277036044e-07,0.0002752800195628117,3.416989909542674e-05
15.848931924611142,1.0,1.4464731049362042e-10,0.04594109454893453,0.00106663311852633,65.0291419823062,3.981071705534969e-06,1.8289479163007004e-07,0.00025888567718097534,3.633376165832788e-05
16.343058427231377,1.0,1.4464731049362042e-10,0.04737341266879216,0.0010998878321526716,65.0291419823062,3.743978389823811e-06,1.773650332841634e-07,0.0002434677022905388,3.863465421883148e-05
16.85259044750752,1.0,1.4464731049362042e-10,0.04885038656397723,0.0011341793371172563,65.02914198230619,3.5210052016845157e-06,1.720024651960632e-07,0.000228967947180781,4.108125441689731e-05
17.378008287493753,1.0,1.4464731049362042e-10,0.050373408479859216,0.0011695399577483293,65.02914198230621,3.3113112148259124e-06,1.6680203242836454e-07,0.00021533172713651712,4.368278941767334e-05
