variation_length_over_spacing,averaging_fraction,expected_count_in_cube
104.71285480508996,0.03,31.00014778041584
107.1519305237607,0.03,33.21725681193435
109.64781961431851,0.03,35.592931941023
112.2018454301963,0.03,38.13851370481431
114.81536214968828,0.03,40.86615370777762
117.48975549395291,0.03,43.78887262869106
120.22644346174131,0.03,46.92062237623315
123.02687708123811,0.03,50.27635268989736
125.89254117941675,0.03,53.87208250415978
128.82495516931337,0.03,57.724976416560224
131.82567385564073,0.03,61.8534266247299
134.89628825916532,0.03,66.27714072349573
138.03842646028852,0.03,71.01723578117534
141.2537544622754,0.03,76.09633914414017
144.5439770745928,0.03,81.5386964508545
147.91083881682073,0.03,87.3702873709996
151.35612484362088,0.03,93.61894962218364
154.88166189124811,0.03,100.31451185623654
158.48931924611142,0.03,107.48893604944439
162.18100973589299,0.03,115.17647007642998
165.95869074375614,0.03,123.4138111960164
169.82436524617444,0.03,132.24028122948044
173.78008287493762,0.03,141.69801426743877
177.82794100389228,0.03,151.8321578013942
181.97008586099844,0.03,162.69108824007685
186.20871366628674,0.03,174.32664183935694
190.54607179632484,0.03,186.79436214811318
194.98445997580455,0.03,200.1537651512478
199.52623149688807,0.03,214.46862337555635
204.17379446695296,0.03,229.80727031464176
208.92961308540387,0.03,246.24292662609537
213.79620895022325,0.03,263.854049658069
218.77616239495518,0.03,282.7247079737425
223.872113856834,0.03,302.9449826615302
229.08676527677724,0.03,324.6113973467012
234.42288153199226,0.03,347.8273789571464
239.88329190194898,0.03,372.7037514427786
245.4708915685031,0.03,399.35926480541633
251.18864315095797,0.03,427.9211619645004
257.03957827688646,0.03,458.5257861646713
263.02679918953817,0.03,491.31923182469524
269.1534803926917,0.03,526.4580419346729
275.4228703338166,0.03,564.1099553305903
281.8382931264455,0.03,604.4547074134524
288.40315031266056,0.03,647.6848881352621
295.1209226666387,0.03,694.006861347594
301.9951720402016,0.03,743.6417499013048
309.0295432513592,0.03,796.826491199925
316.22776601683796,0.03,853.8149682454624
323.5936569296284,0.03,914.8792215758482
331.1311214825911,0.03,980.3107478792732
338.84415613920277,0.03,1050.4218914845596
346.73685045253166,0.03,1125.5473353699053
354.81338923357566,0.03,1206.0456988076025
363.0780547701014,0.03,1292.3012492711239
371.5352290971724,0.03,1384.7257367766838
380.1893963205613,0.03,1483.7603594155873
389.04514499428046,0.03,1589.8778694600887
398.1071705534973,0.03,1703.5848300965229
407.3802778041126,0.03,1825.424033558349
416.8693834703355,0.03,1955.977092202474
426.57951880159254,0.03,2095.8672148974656
436.5158322401661,0.03,2245.7621819772135
446.683592150963,0.03,2406.3775329611117
457.0881896148752,0.03,2578.4799822578793
467.73514128719813,0.03,2762.8910791580347
478.6300923226385,0.03,2960.4911295866023
489.77881936844614,0.03,3172.2233983367287
501.18723362727246,0.03,3399.0986118442547
512.8613839913648,0.03,3642.199782997464
524.8074602497728,0.03,3902.687381014008
537.0317963702527,0.03,4181.804871063699
549.5408738576248,0.03,4480.884650081418
562.341325190349,0.03,4801.354407105091
575.4399373371573,0.03,5144.743938500777
588.843655355589,0.03,5512.69245060773
602.5595860743581,0.03,5906.956384663802
616.5950018614822,0.03,6329.4178013637875
630.9573444801937,0.03,6782.09336507588
645.6542290346556,0.03,7267.143970602675
660.6934480075957,0.03,7786.885058441828
676.0829753919819,0.03,8343.797667786697
691.8309709189363,0.03,8940.540280029949
707.945784384138,0.03,9579.96150930654
724.4359600749899,0.03,10265.113700655145
741.3102413009177,0.03,10999.267500711054
758.5775750291835,0.03,11785.927470484468
776.247116628692,0.03,12628.848814754361
794.3282347242813,0.03,13532.05530793634
812.8305161640995,0.03,14499.858501996838
831.7637711026708,0.03,15536.878308103225
851.1380382023768,0.03,16648.065050260037
870.9635899560806,0.03,17838.723096205085
891.2509381337459,0.03,19114.536178371745
912.0108393559096,0.03,20481.594525787958
933.2543007969915,0.03,21946.42393643071
954.992586021436,0.03,23516.016928814177
977.2372209558112,0.03,25197.866121518793
1000.0,0.03,27000.0
