time_ratio,parcel_radial_ratio,parcel_axial_ratio,parcel_volume_ratio,core_radial_ratio,core_axial_ratio,core_volume_ratio
0.13593563908785256,0.36869450645195756,7.3564225445964135,1,0.36869450645195756,0.36869450645195756,0.05011872336272723
0.13081774742601943,0.3616873614408159,7.644222742526002,1,0.3616873614408159,0.3616873614408159,0.04731512589614806
0.12589254117941673,0.35481338923357547,7.943282347242815,1,0.35481338923357547,0.35481338923357547,0.044668359215096314
0.12115276586285885,0.3480700588428411,8.254041852680183,1,0.3480700588428411,0.3480700588428411,0.042169650342858224
0.11659144011798317,0.34145488738336016,8.576958985908941,1,0.34145488738336016,0.34145488738336016,0.03981071705534972
0.11220184543019636,0.33496543915782767,8.912509381337454,1,0.33496543915782767,0.33496543915782767,0.03758374042884442
0.10797751623277096,0.3285993247600654,9.261187281287935,1,0.3285993247600654,0.3285993247600654,0.035481338923357544
0.10391223038351693,0.3223542001952463,9.623506263980884,1,0.3223542001952463,0.3223542001952463,0.03349654391578277
0.1,0.31622776601683794,10.0,1,0.31622776601683794,0.31622776601683794,0.0316227766016838
0.09623506263980887,0.31021776647995014,10.39122303835169,1,0.31021776647995014,0.31021776647995014,0.0298538261891796
0.09261187281287937,0.3043219887107722,10.797751623277094,1,0.3043219887107722,0.3043219887107722,0.02818382931264455
0.08912509381337455,0.29853826189179594,11.220184543019634,1,0.29853826189179594,0.29853826189179594,0.026607250597988095
0.08576958985908942,0.2928644564625237,11.659144011798316,1,0.2928644564625237,0.2928644564625237,0.025118864315095805
0.08254041852680186,0.2872984833353665,12.115276586285882,1,0.2872984833353665,0.2872984833353665,0.023713737056616557
0.07943282347242814,0.28183829312644537,12.589254117941675,1,0.28183829312644537,0.28183829312644537,0.022387211385683392
0.07644222742526002,0.2764818754010107,13.081774742601942,1,0.2764818754010107,0.2764818754010107,0.021134890398366468
0.07356422544596414,0.27122725793320285,13.593563908785255,1,0.27122725793320285,0.27122725793320285,0.0199526231496888
0.0707945784384138,0.26607250597988097,14.12537544622754,1,0.26607250597988097,0.26607250597988097,0.01883649089489801
0.06812920690579612,0.26101572156825364,14.677992676220699,1,0.26101572156825364,0.26101572156825364,0.017782794100389222
0.06556418494179789,0.2560550427970476,15.25222956539019,1,0.2560550427970476,0.2560550427970476,0.016788040181225605
0.06309573444801933,0.251188643150958,15.848931924611133,1,0.251188643150958,0.251188643150958,0.015848931924611138
0.06072021956909887,0.2464147308281282,16.46897865482868,1,0.2464147308281282,0.2464147308281282,0.014962356560944341
0.05843414133735175,0.24173154808041036,17.11328304161781,1,0.24173154808041036,0.24173154808041036,0.01412537544622754
0.05623413251903491,0.23713737056616555,17.78279410038923,1,0.23713737056616555,0.23713737056616555,0.01333521432163324
0.054116952654646375,0.23263050671536262,18.478497974222908,1,0.23263050671536262,0.23263050671536262,0.012589254117941675
0.05207948328595465,0.2282092971067451,19.20141938638801,1,0.2282092971067451,0.2282092971067451,0.01188502227437019
0.05011872336272722,0.22387211385683395,19.9526231496888,1,0.22387211385683395,0.22387211385683395,0.011220184543019632
0.04823178482239307,0.2196173600205436,20.73321573485955,1,0.2196173600205436,0.2196173600205436,0.01059253725177289
0.046415888336127795,0.2154434690031884,21.544346900318835,1,0.2154434690031884,0.2154434690031884,0.010000000000000002
0.0446683592150963,0.21134890398366465,22.3872113856834,1,0.21134890398366465,0.21134890398366465,0.00944060876285923
0.042986623470822764,0.2073321573485955,23.263050671536263,1,0.2073321573485955,0.2073321573485955,0.008912509381337454
0.04136820402388507,0.2033917501372292,24.173154808041037,1,0.2033917501372292,0.2033917501372292,0.008413951416451952
0.039810717055349734,0.19952623149688797,25.118864315095795,1,0.19952623149688797,0.19952623149688797,0.007943282347242817
0.03831186849557287,0.195734178148766,26.10157215682537,1,0.195734178148766,0.195734178148766,0.007498942093324557
0.036869450645195756,0.19201419386388016,27.12272579332028,1,0.19201419386388016,0.19201419386388016,0.0070794578438413795
0.03548133892335755,0.18836490894898006,28.183829312644534,1,0.18836490894898006,0.18836490894898006,0.006683439175686147
0.034145488738336026,0.18478497974222913,29.286445646252357,1,0.18478497974222913,0.18478497974222913,0.0063095734448019355
0.03285993247600654,0.18127308811846987,30.432198871077222,1,0.18127308811846987,0.18127308811846987,0.005956621435290103
0.03162277660168379,0.17782794100389226,31.622776601683796,1,0.17782794100389226,0.17782794100389226,0.00562341325190349
0.03043219887107722,0.1744482698999254,32.85993247600654,1,0.1744482698999254,0.1744482698999254,0.005308844442309884
0.029286445646252372,0.1711328304161781,34.145488738336006,1,0.1711328304161781,0.1711328304161781,0.005011872336272725
0.028183829312644536,0.16788040181225602,35.48133892335755,1,0.16788040181225602,0.16788040181225602,0.004731512589614804
0.02712272579332028,0.16468978654828684,36.869450645195755,1,0.16468978654828684,0.16468978654828684,0.004466835921509631
0.026101572156825372,0.1615598098439874,38.311868495572874,1,0.1615598098439874,0.1615598098439874,0.004216965034285824
0.025118864315095794,0.15848931924611132,39.810717055349734,1,0.15848931924611132,0.15848931924611132,0.003981071705534971
0.024173154808041036,0.15547718420411735,41.36820402388508,1,0.15547718420411735,0.15547718420411735,0.003758374042884441
0.02326305067153626,0.1525222956539019,42.98662347082277,1,0.1525222956539019,0.1525222956539019,0.0035481338923357545
0.0223872113856834,0.14962356560944334,44.66835921509631,1,0.14962356560944334,0.14962356560944334,0.0033496543915782773
0.021544346900318832,0.14677992676220694,46.4158883361278,1,0.14677992676220694,0.14677992676220694,0.003162277660168378
0.02073321573485955,0.1439903320881633,48.23178482239307,1,0.1439903320881633,0.1439903320881633,0.0029853826189179594
0.0199526231496888,0.14125375446227545,50.11872336272722,1,0.14125375446227545,0.14125375446227545,0.0028183829312644544
0.01920141938638802,0.13856918628031276,52.07948328595462,1,0.13856918628031276,0.13856918628031276,0.0026607250597988105
0.018478497974222907,0.13593563908785256,54.116952654646376,1,0.13593563908785256,0.13593563908785256,0.00251188643150958
0.01778279410038923,0.1333521432163324,56.2341325190349,1,0.1333521432163324,0.1333521432163324,0.0023713737056616554
0.01711328304161781,0.13081774742601943,58.434141337351754,1,0.13081774742601943,0.13081774742601943,0.00223872113856834
0.01646897865482869,0.12833151855576513,60.72021956909883,1,0.12833151855576513,0.12833151855576513,0.002113489039836648
0.015848931924611134,0.12589254117941673,63.09573444801933,1,0.12589254117941673,0.12589254117941673,0.0019952623149688794
0.01525222956539019,0.12349991726875849,65.56418494179789,1,0.12349991726875849,0.12349991726875849,0.0018836490894898006
0.014677992676220698,0.12115276586285886,68.12920690579611,1,0.12115276586285886,0.12115276586285886,0.0017782794100389234
0.014125375446227547,0.11885022274370186,70.79457843841377,1,0.11885022274370186,0.11885022274370186,0.001678804018122561
0.013593563908785255,0.11659144011798317,73.56422544596414,1,0.11659144011798317,0.11659144011798317,0.0015848931924611132
0.013081774742601943,0.11437558630495383,76.44222742526001,1,0.11437558630495383,0.11437558630495383,0.0014962356560944336
0.012589254117941675,0.11220184543019636,79.43282347242813,1,0.11220184543019636,0.11220184543019636,0.0014125375446227548
0.012115276586285882,0.11006941712522095,82.54041852680186,1,0.11006941712522095,0.11006941712522095,0.0013335214321633236
0.011659144011798317,0.10797751623277096,85.76958985908941,1,0.10797751623277096,0.10797751623277096,0.0012589254117941673
0.011220184543019636,0.10592537251772889,89.12509381337455,1,0.10592537251772889,0.10592537251772889,0.0011885022274370186
0.0107977516232771,0.10391223038351693,92.61187281287933,1,0.10391223038351693,0.10391223038351693,0.001122018454301964
0.01039122303835169,0.10193734859388727,96.23506263980887,1,0.10193734859388727,0.10193734859388727,0.0010592537251772885
0.01,0.1,100.0,1,0.1,0.1,0.001
