speed_ratio,radius_ratio,h
88.8022702523168,0.011260973364292009,0
93.61527229880703,0.010682017746080338,0
98.68913466602672,0.010132827726011519,0
104.03799574541499,0.00961187297809003,0
109.67676021633075,0.009117701854317734,0
115.62114057815879,0.008648937339655542,0
121.88770093341833,0.008204273214950982,0
128.4939031438762,0.007782470417139461,0
135.45815548827903,0.007382353586576989,0
142.79986395729065,0.007002807791883369,0
150.53948632856708,0.006642775423169722,0
158.6985891726532,0.006301253244993048,0
167.2999079485452,0.005977289600826082,0
176.36741035637883,0.0056699817612524805,0
185.92636312377485,0.005378473408498184,0
196.00340241194402,0.0051019522502894175,0
206.62660803773852,0.004839647756388465,0
217.82558171847077,0.0045908290114999115,0
229.63152955753037,0.004354802678564517,0
242.07734900064602,0.004130911066765406,0
255.19772050509684,0.0039185302988630245,0
269.0292041773133,0.003717068572752101,0
283.6103416481457,0.003525964512396469,0
298.9817634696808,0.0033446856035465452,0
315.186302332867,0.0031727267098806355,0
332.2691124214323,0.003009608665435185,0
350.2777952346751,0.0028548769394018576,0
369.2625322297363,0.002708100369570804,0
389.2762246529603,0.0025688699608908817,0
410.37464094999007,0.0024367977457989765,0
432.6165721653518,0.0023115157031427507,0
456.0639957645599,0.002192674732684323,0
480.7822483352262,0.002079943682327365,0
506.84020764841443,0.001973008425356974,0
534.3104845875528,0.0018715709851209914,0
563.2696254797191,0.0017753487047137174,0
593.7983253930971,0.0016840734593483325,0
625.9816529949597,0.0015974909092232635,0
659.9092875967505,0.0015153597908006235,0
695.6757690467928,0.0014374512445218396,0
733.3807611669522,0.0013635481770871713,0
773.1293294673332,0.0012934446565220537,0
815.0322339128511,0.0012269453383446515,0
859.20623755749,0.001163864921235618,0
905.7744319062542,0.0011040276306932646,0
954.8665799114409,0.0010472667292353505,0
1006.6194775589984,0.0009934240517826553,0
1061.1773350525345,0.0009423495649296861,0
1118.6921786571522,0.000893900948874402,0
1179.3242743228484,0.0008479432008420128,0
1243.2425742679266,0.0008043482588977794,0
1310.6251877668105,0.0007629946451005654,0
1381.6598774541355,0.0007237671270027854,0
1456.5445825280658,0.0006865563965535062,0
1535.4879703107551,0.000651258765509975,0
1618.7100177028824,0.0006177758765088166,0
1706.44262415249,0.0005860144289918058,0
1798.930257846177,0.0005558859192225047,0
1896.4306369232663,0.0005273063936693101,0
1999.2154476111475,0.0005001962150677133,0
2107.5711012829215,0.00047447984050990233,0
2221.799532546859,0.00045008561094334867,0
2342.219040591588,0.0004269455514918128,0
2469.1651761314233,0.0004049951820423593,0
2602.991676423322,0.0003841733375705849,0
2744.071450960906,0.0003644219977033852,0
2892.797620592202,0.0003456861250443382,0
3049.5846129566125,0.00032791351181119926,0
3214.869317293579,0.00031105463435815336,0
3389.1123018408007,0.0002950625151774548,0
3572.7990972143616,0.000279892591995917,0
3766.441549346857,0.0002655025936014886,0
3970.5792457535463,0.00025185242205390533,0
4185.781019100831,0.00023890404095119522,0
4412.646532266771,0.00022662136944068845,0
4651.807949310429,0.00021497018167919798,0
4903.931697006243,0.00020391801146220717,0
