group,eta_decimal,Y,radial_degree,Phi,U,p1,Sq_margin,angular_relative,axial_relative,pressure_relative
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,0,18,1.0,0.0023111512966921812,0.0,2.346773969286063e+38,5.969761579175255e-82,3.035639836443416e-82,6.95818564651468e-82
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,1,18,0.8801011526257227,0.0023111512966921812,0.2611143090708207,2.346773969286063e+38,1.0615078558773985e-44,3.3098809289410714e-82,2.1263348890615568e-35
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,2,18,0.7699865871280468,0.0023111512966921812,0.5476783867140917,2.346773969286063e+38,3.180625703758617e-39,3.669065173119086e-82,7.264611039306342e-30
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,3,18,0.6690524300483638,0.0023111512966921812,0.8657410821008782,2.346773969286063e+38,5.409762945924893e-36,2.4052463777391982e-82,1.4185513663629918e-26
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,4,18,0.5767247498307638,0.0023111512966921812,1.223578719228459,2.346773969286063e+38,1.1131842599649641e-33,8.773993988082849e-84,3.3780927469744794e-24
chi,-0.0044222121758269546971868891548576089188910030444245161365673049925314576045464598,4.1,18,0.5679441045573138,0.0023111512966921812,1.261960861676525,2.346773969286063e+38,1.7630296960870006e-33,8.404526777281018e-83,5.4315259654219625e-24
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,0,18,1.0,0.002400041356156663,0.0,3.754838226249729e+38,4.7030142978438335e-82,5.443426438823358e-82,7.393293106906806e-82
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,1,18,0.8128976375053603,0.002400041356156663,0.42965241537782384,3.754838226249729e+38,5.427244277031028e-41,4.617321570874924e-82,1.1753019305677083e-31
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,2,18,0.6499162388784201,0.002400041356156663,0.933811645169674,3.754838226249729e+38,1.779499065435721e-35,4.6099842058972875e-82,4.801273169713247e-26
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,3,18,0.508691954002321,0.002400041356156663,1.5461585713012038,3.754838226249729e+38,3.360028392710889e-32,5.42141434389045e-82,1.1537708941715133e-22
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,4,18,0.3870475166572906,0.002400041356156663,2.326042274312793,3.754838226249729e+38,7.833048026442233e-30,7.051611984854412e-82,3.5214278796882006e-20
chi,-0.0043999896609608342100551723586110458902347512472830074897171063652697318821170122,4.1,18,0.3758814029425894,0.002400041356156663,2.4169130147059104,3.754838226249729e+38,1.2579802201689484e-29,3.105069560206994e-82,5.82113457304189e-20
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,0,18,1.0,0.002577821475085627,0.0,4.4174564966784575e+38,8.468178721082886e-83,9.163260887416852e-82,6.1456863640973e-82
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,1,18,0.782453368210425,0.002577821475085627,0.5124639310212709,4.4174564966784575e+38,1.051031370172864e-39,1.076632338448253e-81,2.3630044920267323e-30
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,2,18,0.5977039665982351,0.002577821475085627,1.1352556788012464,4.4174564966784575e+38,3.6068487169992664e-34,1.7880645491725297e-81,1.0567266860352889e-24
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,3,18,0.4419840975179168,0.002577821475085627,1.9327259857822634,4.4174564966784575e+38,7.208586001628307e-31,1.5908023930939656e-81,2.8430551658745796e-21
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,4,18,0.311875100590784,0.002577821475085627,3.0361213110028653,4.4174564966784575e+38,1.812062963086534e-28,1.214756034122836e-81,1.0082372777523546e-18
chi,-0.004355544631228593235791738766117919832922247652999990196016709110746280437258117,4.1,18,0.30015092582843605,0.002577821475085627,3.1725431521652214,4.4174564966784575e+38,2.9365937941867975e-28,7.804658801941864e-82,1.6969834030618282e-18
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,0,18,1.0,0.0031111618318725187,0.0,4.647076551413833e+38,3.906860455649521e-82,6.269154928075006e-82,0.0
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,1,18,0.7720760635757549,0.0031111618318725187,0.541721096595692,4.647076551413833e+38,2.651855602980546e-39,6.57982390322926e-82,6.0407891616172725e-30
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,2,18,0.5802245284870531,0.0031111618318725187,1.2085194223446678,4.647076551413833e+38,9.250256991564128e-34,1.3865857880579206e-81,2.7904388801568445e-24
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,3,18,0.4200915099366938,0.0031111618318725187,2.079793948917722,4.647076551413833e+38,1.888202817251107e-30,5.538533036039041e-82,7.829583057474326e-21
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,4,18,0.287747077684029,0.0031111618318725187,3.326841721451802,4.647076551413833e+38,4.889662491841337e-28,1.1716147801723167e-81,2.9459752885274952e-18
chi,-0.0042222095420318703130014379886385416609847368701509383149155173471759261026814316,4.1,18,0.2759014993390302,0.0031111618318725187,3.4849366177774685,4.647076551413833e+38,7.953628852045218e-28,9.141006414598757e-82,4.995345928476539e-18
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,0,18,1.0,0.0036445021886594106,0.0,4.675284430305144e+38,3.710029843205609e-82,1.070015512713067e-81,0.0
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,1,18,0.7708073332338622,0.0036445021886594106,0.5453356774583901,4.675284430305144e+38,2.96191036962145e-39,7.140213509105181e-82,6.757985610636047e-30
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,2,18,0.5780986723556583,0.0036445021886594106,1.2176508394709311,4.675284430305144e+38,1.0352749360998791e-33,8.466832779921386e-82,3.1343191553592078e-24
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,3,18,0.41744440560589247,0.0036445021886594106,2.098386854640337,4.675284430305144e+38,2.1188572057952302e-30,6.904933344230926e-82,8.840953889656634e-21
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,4,18,0.2848488234573149,0.0036445021886594106,3.3645038603296467,4.675284430305144e+38,5.50786343867847e-28,1.0229594797382159e-81,3.3518119581876045e-18
chi,-0.0040888744528351473902111372111591634890472260873018864338143255836055717681047462,4.1,18,0.2729907244800988,0.0036445021886594106,3.5255417742414488,4.675284430305144e+38,8.963534199263182e-28,7.293160575700072e-82,5.688977749199221e-18
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,0,18,1.0,0.005066743140091121,0.0,4.688968141688248e+38,3.4874626506025535e-82,8.508945233582846e-82,0.0
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,1,18,0.7701923469698958,0.005066743140091121,0.5470907458130876,4.688968141688248e+38,3.124387977072776e-39,4.5054317830005104e-82,7.134290409767411e-30
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,2,18,0.577069094132782,0.005066743140091121,1.2220910726678456,4.688968141688248e+38,1.0931412006382013e-33,1.1216445444071416e-81,3.315321564187582e-24
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,3,18,0.41616359753375043,0.005066743140091121,2.1074494027335344,4.688968141688248e+38,2.240178643852945e-30,3.0954923233494333e-82,9.375540194785285e-21
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,4,18,0.2834480017599093,0.005066743140091121,3.3829378705258573,4.688968141688248e+38,5.834056101910104e-28,5.689066314280692e-82,3.567662393551954e-18
chi,-0.0037333142149772195961036684712141550305471973330377480842111475474179602092335851,4.1,18,0.2715840139776997,0.005066743140091121,3.5454277586632457,4.688968141688248e+38,9.496626878918773e-28,6.111947806290645e-82,6.058192322167595e-18
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,0,12,1.0,0.0022222612372276994,0.0,1.086545807573581,9.781407403828587e-83,7.60482941612436e-82,6.752628592561398e-82
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,1,12,1.0,0.0022222612372276994,7.899342993165768e-40,1.2332015849416829,1.3714108439646199e-61,5.839949239039809e-82,6.752628592561398e-82
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,2,12,1.0,0.0022222612372276994,1.5902840173714253e-39,1.3798573623097847,3.3346624696781034e-61,3.569788995373387e-82,1.3505257185122796e-81
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,3,12,1.0,0.0022222612372276994,2.401049154164545e-39,1.5265131396778866,1.368932632847009e-61,7.947484699640093e-82,6.752628592561398e-82
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,4,12,1.0,0.0022222612372276994,3.222229709695937e-39,1.6731689170459885,4.5081775202030286e-61,4.6667643228099344e-82,0.0
critical,-0.0044444346906930751843193915963471216577431138354186017335736611280421693321030904,4.1,12,1.0,0.0022222612372276994,3.304920613279681e-39,1.6878344947827986,1.7877277639099746e-61,1.9784867311879187e-83,6.752628592561398e-82
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,0,12,1.0,0.0022222612372276994,0.0,0.6465697846230348,2.8545616807510926e-82,4.0386211449836255e-82,0.0
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,1,12,1.0,0.0022222612372276994,3.1862734311756925e-40,0.7198976733070858,2.7596695615328446e-61,4.859392599346554e-82,0.0
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,2,12,1.0,0.0022222612372276994,6.424623956042743e-40,0.7932255619911367,9.304865317292344e-62,5.175117831281038e-82,0.0
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,3,12,1.0,0.0022222612372276994,9.715051574601152e-40,0.8665534506751876,2.6550755620973193e-62,4.985796840787076e-82,0.0
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,4,12,1.0,0.0022222612372276994,1.305755628685092e-39,0.9398813393592386,6.877069924704029e-62,4.2914296278646685e-82,0.0
critical,-0.0044444346906930751843189987737256468026451843384923132584955823739176763295394989,4.1,12,1.0,0.0022222612372276994,1.339467099822892e-39,0.9472141282276436,2.8259498553675847e-61,1.5117893588957393e-82,7.643828954806571e-82
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,0,12,1.0,0.0022222612372276994,0.0,0.5365757788853983,5.1390568020724817e-82,9.711885297116982e-82,0.0
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,1,12,1.0,0.0022222612372276994,2.0014964039667538e-40,0.5732397232274238,3.66504956148663e-61,7.598283866374795e-82,9.376224200807515e-82
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,2,12,1.0,0.0022222612372276994,4.029031354779187e-40,0.6099036675694492,1.1067012845680307e-61,5.989611735984341e-82,9.376224200807515e-82
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,3,12,1.0,0.0022222612372276994,6.082604852437299e-40,0.6465676119114747,7.387426775810125e-62,4.8858689059456213e-82,0.0
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,4,12,1.0,0.0022222612372276994,8.16221689694109e-40,0.6832315562535002,2.2021668748448876e-62,4.2870553762586344e-82,9.376224200807515e-82
critical,-0.0044444346906930751843188023624149093750962195900291690209565429968554298282577031,4.1,12,1.0,0.0022222612372276994,8.371610221467981e-40,0.6868979506877027,3.919620694315607e-62,2.6454895315434064e-82,0.0
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,0,12,1.0,0.0022222612372276994,0.0,0.5013776970493546,1.1954213104973313e-81,2.9943654261073347e-82,8.018402122072492e-82
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,1,12,1.0,0.0022222612372276994,1.6161185040169306e-40,0.5087104859177597,2.8484275206731478e-62,1.2771252200500915e-82,0.0
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,2,12,1.0,0.0022222612372276994,3.2374447174029966e-40,0.5160432747861649,4.01767209674649e-62,7.217856791198211e-82,8.018402122072492e-82
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,3,12,1.0,0.0022222612372276994,4.863978640158199e-40,0.5233760636545699,1.8666605649382327e-62,6.510288110521696e-82,8.018402122072492e-82
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,4,12,1.0,0.0022222612372276994,6.495720272282537e-40,0.530708852522975,9.239136367265395e-62,8.45580821979453e-83,8.018402122072492e-82
critical,-0.0044444346906930751843186452333663194330570477912586536309253114952056326272322665,4.1,12,1.0,0.0022222612372276994,6.6591808595102735e-40,0.5314421314098156,2.3519509358361235e-62,1.1290242571615265e-82,8.018402122072492e-82
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,0,12,1.0,0.0022222612372276994,0.0,0.5002777569919783,4.3980661306808226e-82,6.150537736549458e-82,7.979298326003386e-82
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,1,12,1.0,0.0022222612372276994,1.6030989991367855e-40,0.5039441514261808,4.591623431286199e-62,5.1358069088976246e-82,7.979298326003386e-82
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,2,12,1.0,0.0022222612372276994,3.208801852958139e-40,0.5076105458603833,4.274439348416227e-62,3.6162520107630977e-82,7.979298326003386e-82
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,3,12,1.0,0.0022222612372276994,4.81710856146406e-40,0.5112769402945859,9.336526871453416e-63,1.5918730421458782e-82,0.0
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,4,12,1.0,0.0022222612372276994,6.4280191246545495e-40,0.5149433347287884,5.944363825759095e-62,9.37329996954034e-83,1.5958596652006772e-81
critical,-0.0044444346906930751843186255922352456903021513164123392071714075574994079771040869,4.1,12,1.0,0.0022222612372276994,6.58925339298125e-40,0.5153099741722087,3.903779115657818e-62,4.6833215872342997e-82,7.979298326003386e-82
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,0,12,1.0,0.0022222612372276994,0.0,0.5000027719776342,8.645789207410203e-84,6.16200614503894e-82,0.0
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,1,12,1.0,0.0022222612372276994,1.5995186410811783e-40,0.5018359691947354,8.113432342042238e-63,2.047218036767082e-83,7.969552210219685e-82
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,2,12,1.0,0.0022222612372276994,3.2003392095046408e-40,0.5036691664118367,8.346019715696591e-63,8.957552524506166e-83,7.969552210219685e-82
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,3,12,1.0,0.0022222612372276994,4.8024617052703866e-40,0.505502363628938,2.093018023853139e-62,1.0819704768456676e-82,7.969552210219685e-82
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,4,12,1.0,0.0022222612372276994,6.405886128378417e-40,0.5073355608460393,2.9646078204902254e-62,7.633674768618613e-83,7.969552210219685e-82
critical,-0.0044444346906930751843186157716697088189247030789891819952944555886462956520399971,4.1,12,1.0,0.0022222612372276994,6.566300176693045e-40,0.5075188805677494,1.201223524961405e-63,4.1246246352749803e-82,7.969552210219685e-82
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,0,12,1.0,0.0022222612372276994,0.0,0.4999111103061861,9.734087081597569e-83,1.940629767755429e-82,0.0
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,1,12,1.0,0.0022222612372276994,1.5978912126152146e-40,0.4999111103061861,5.321658368129603e-82,5.34706394864722e-82,7.966306151043752e-82
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,2,12,1.0,0.0022222612372276994,3.1957824252304293e-40,0.4999111103061861,2.5687414408542294e-82,8.248685751263989e-82,1.5932612302087504e-81
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,3,12,1.0,0.0022222612372276994,4.7936736378456435e-40,0.4999111103061861,7.627871373137232e-82,3.492359161090739e-82,0.0
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,4,12,1.0,0.0022222612372276994,6.3915648504608586e-40,0.4999111103061861,4.665611402122023e-82,5.384356207157465e-82,0.0
critical,-0.0044444346906930751843186059511041719475472548415660247834175036197931833269759073,4.1,12,1.0,0.0022222612372276994,6.55135397172238e-40,0.4999111103061861,1.2465256730761364e-81,1.1447128442933884e-81,7.966306151043752e-82
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,0,12,1.0,0.0022222612372276994,0.0,0.49993402572404816,7.962566033198523e-82,7.122227226779921e-82,7.967117541865641e-82
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,1,12,1.0,0.0022222612372276994,1.597809846978349e-40,0.4990174271154975,3.604679716550039e-63,6.187069796675706e-82,7.967117541865641e-82
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,2,12,1.0,0.0022222612372276994,3.194968730285556e-40,0.49810082850694687,8.959162123728778e-63,5.756721821794596e-82,1.5934235083731282e-81
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,3,12,1.0,0.0022222612372276994,4.7914766499216215e-40,0.4971842298983962,5.017363945318081e-63,5.831183302136589e-82,1.5934235083731282e-81
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,4,12,1.0,0.0022222612372276994,6.387333605886544e-40,0.4962676312898456,2.8253145283798375e-63,6.410454237701688e-82,0.0
critical,-0.0044444346906930751843186010408214035118585307228544461774790276353666271644438624,4.1,12,1.0,0.0022222612372276994,6.546883498481124e-40,0.49617597142899056,4.7606820951738786e-63,2.0254358422235938e-82,7.967117541865641e-82
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,0,12,1.0,0.0022222612372276994,0.0,0.5000027719776342,2.6168581445641945e-82,6.395446181180084e-83,0.0
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,1,12,1.0,0.0022222612372276994,1.5982167137388943e-40,0.4981695747605329,1.8031204937161364e-62,8.965747008317473e-83,7.969552210219685e-82
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,2,12,1.0,0.0022222612372276994,3.195131500135505e-40,0.49633637754343163,1.7018433369640919e-62,4.2156354625623085e-82,7.969552210219685e-82
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,3,12,1.0,0.0022222612372276994,4.790744359189831e-40,0.49450318032633034,8.741582171073685e-63,1.6699030792701804e-82,7.969552210219685e-82
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,4,12,1.0,0.0022222612372276994,6.385055290901874e-40,0.4926699831092291,1.85791381091714e-62,1.380635836193134e-82,7.969552210219685e-82
critical,-0.0044444346906930751843185961305386350761698066041428675715405516509400710019118175,4.1,12,1.0,0.0022222612372276994,6.5444147780692524e-40,0.49248666338751895,8.83107548942321e-64,1.3266287191599936e-82,7.969552210219685e-82
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,0,12,1.0,0.0022222612372276994,0.0,0.5000740643887605,2.4673283387177304e-82,6.230552994888869e-82,0.0
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,1,12,1.0,0.0022222612372276994,1.5987591984667083e-40,0.49762980143262536,9.085214398124805e-64,2.0692633087081e-82,0.0
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,2,12,1.0,0.0022222612372276994,3.1957824938103715e-40,0.49518553847649033,6.96999277983323e-63,4.5563050535724215e-82,0.0
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,3,12,1.0,0.0022222612372276994,4.7910698860309895e-40,0.49274127552035535,1.9779735648347564e-62,6.145937995481627e-83,7.972077837332199e-82
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,4,12,1.0,0.0022222612372276994,6.3846213751285615e-40,0.4902970125642203,3.4133826282671486e-63,8.628387783763436e-83,1.5944155674664398e-81
critical,-0.0044444346906930751843185928570167894523786332670733980179079993177433284771507168,4.1,12,1.0,0.0022222612372276994,6.5438810493665515e-40,0.4900525862686068,1.1137167354706925e-63,5.453527793149823e-82,0.0
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,0,12,1.0,0.0022222612372276994,0.0,0.5002777569919783,5.581125799332794e-82,1.0259237330370483e-81,7.979298326003386e-82
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,1,12,1.0,0.0022222612372276994,1.6004951444522177e-40,0.4966113625577757,2.8735672398397774e-62,9.584774127712361e-82,7.979298326003386e-82
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,2,12,1.0,0.0022222612372276994,3.1983864342198675e-40,0.4929449681235732,8.324905613751067e-63,9.41511161112159e-82,7.979298326003386e-82
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,3,12,1.0,0.0022222612372276994,4.793673869302949e-40,0.4892785736893706,4.392332975617572e-63,9.75024978059817e-82,7.979298326003386e-82
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,4,12,1.0,0.0022222612372276994,6.386357449701463e-40,0.4856121792551681,4.756440638820774e-62,1.05901886361421e-81,7.979298326003386e-82
critical,-0.0044444346906930751843185863099730982047923583667197103596635996820869586768477277,4.1,12,1.0,0.0022222612372276994,6.545482595733663e-40,0.48524553981174784,2.5968692369876207e-62,1.1238431760518823e-81,7.979298326003386e-82
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,0,12,1.0,0.0022222612372276994,0.0,0.5013776970493546,9.599518716715081e-82,7.20137151942185e-82,0.0
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,1,12,1.0,0.0022222612372276994,1.6109107946477947e-40,0.49404490818094954,7.2932839296246405e-62,9.258879267259694e-82,8.018402122072492e-82
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,2,12,1.0,0.0022222612372276994,3.2166138799264535e-40,0.48671211931254443,4.826515365725226e-62,1.182117600895722e-81,8.018402122072492e-82
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,3,12,1.0,0.0022222612372276994,4.817109255835976e-40,0.47937933044413933,3.889591261560825e-62,7.735125729999425e-82,8.018402122072492e-82
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,4,12,1.0,0.0022222612372276994,6.4123969223763635e-40,0.4720465415757343,4.493751545442928e-62,1.1307000459416309e-81,0.0
critical,-0.0044444346906930751843185666688420244620374618918733959359096957443807340267195482,4.1,12,1.0,0.0022222612372276994,6.5716392650151e-40,0.47131326268889373,1.0446642746891851e-61,4.3599869121424064e-82,8.018402122072492e-82
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,0,12,1.0,0.0022222612372276994,0.0,0.5090772774509892,9.164092618507765e-82,4.8369969193828865e-82,0.0
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,1,12,1.0,0.0022222612372276994,1.6890280553859697e-40,0.49074530527997645,6.261747812395839e-62,7.84145323252414e-83,8.297547368525673e-82
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,2,12,1.0,0.0022222612372276994,3.3650368373490998e-40,0.4724133331089637,1.086572841820494e-61,4.3891836588736055e-82,8.297547368525673e-82
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,3,12,1.0,0.0022222612372276994,5.02802634588939e-40,0.454081360937951,2.8156293730658335e-62,1.345839897216465e-82,8.297547368525673e-82
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,4,12,1.0,0.0022222612372276994,6.6779965810068416e-40,0.43574938876693825,7.080405064273322e-62,1.1927499472040097e-82,0.0
critical,-0.0044444346906930751843185077454488032337727724673344526646479839312620600763350094,4.1,12,1.0,0.0022222612372276994,6.8422775444803305e-40,0.433916191549837,4.8483358262123355e-62,4.840146546502583e-82,0.0
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,0,12,1.0,0.0022222612372276994,0.0,0.5365757788853983,9.135527706377955e-82,2.1343745111679987e-82,0.0
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,1,12,1.0,0.0022222612372276994,1.9754578571210748e-40,0.49991183454337285,1.0704523291463363e-61,4.5882408208712566e-82,9.376224200807515e-82
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,2,12,1.0,0.0022222612372276994,3.92487716739647e-40,0.4632478902013474,1.5291805825497093e-61,3.93666572257827e-83,0.0
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,3,12,1.0,0.0022222612372276994,5.848257930826186e-40,0.42658394585932197,1.3576053900661441e-61,3.856923794357705e-82,9.376224200807515e-82
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,4,12,1.0,0.0022222612372276994,7.745600147410224e-40,0.3899200015172965,5.2994793681166384e-61,6.71740458140895e-83,9.376224200807515e-82
critical,-0.0044444346906930751843184095397934345199982900931028805458784642427309368256941116,4.1,12,1.0,0.0022222612372276994,7.933902248992114e-40,0.3862536070830939,1.8004774629042274e-61,4.4940335829562446e-82,0.0
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,0,12,1.0,0.0022222612372276994,0.0,0.5824066146094136,7.414812286051949e-82,1.1070758783429166e-82,0.0
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,1,12,1.0,0.0022222612372276994,2.4571806178205295e-40,0.5274106980963754,4.634204729962321e-61,7.003716292364877e-83,5.747271668870113e-82
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,2,12,1.0,0.0022222612372276994,4.87530341537254e-40,0.47241478158333716,2.9708405779765823e-61,4.140679882539152e-82,0.0
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,3,12,1.0,0.0022222612372276994,7.254368392656032e-40,0.41741886507029896,4.918324860191078e-62,1.3239583846398398e-82,5.747271668870113e-82
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,4,12,1.0,0.0022222612372276994,9.594375549671006e-40,0.3624229485572608,2.8332088755258993e-61,1.9974001084194264e-82,5.747271668870113e-82
critical,-0.0044444346906930751843183113341380658062238077188713084271089445541998135750532137,4.1,12,1.0,0.0022222612372276994,9.826228085257733e-40,0.356923356905957,7.828368752499575e-62,3.6090897949992755e-82,5.747271668870113e-82
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,0,12,1.0,0.0022222612372276994,0.0,0.6465697846230348,7.611373922096207e-82,1.3107851459788967e-82,7.643828954806571e-82
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,1,12,1.0,0.0022222612372276994,3.134196337484334e-40,0.573241895938984,3.30020055777545e-61,1.4975713396593252e-83,1.5287657909613141e-81
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,2,12,1.0,0.0022222612372276994,6.216315581277309e-40,0.499914007254933,2.0987851250968057e-63,1.5158494121686296e-82,7.643828954806571e-82
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,3,12,1.0,0.0022222612372276994,9.246357731378927e-40,0.42658611857088213,1.742088190047858e-61,3.467101522090208e-82,7.643828954806571e-82
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,4,12,1.0,0.0022222612372276994,1.2224322787789187e-39,0.3532582298868312,3.3284003946695844e-61,7.923379077124497e-83,7.643828954806571e-82
critical,-0.0044444346906930751843182131284826970924493253446397363083394248656686903244123158,4.1,12,1.0,0.0022222612372276994,1.2519255053277187e-39,0.3459254410184261,2.7239455566265492e-61,5.761884285802637e-82,7.643828954806571e-82
