time,phase,vorticity_ratio,wx,wy
0.0,2.012582793705961,-0.42755509343028186,-0.8769984329353887,0.21924960823384718
0.0,2.0371264863121317,-0.4496113296546067,-0.8665548567523841,0.21663871418809602
0.0,2.061670178918302,-0.4713967368259977,-0.8555893003262454,0.21389732508156134
0.0,2.086213871524472,-0.492898192229784,-0.8441083688981345,0.2110270922245336
0.0,2.110757564130642,-0.5141027441932216,-0.8321189781518443,0.20802974453796108
0.0,2.1353012567368124,-0.534997619887097,-0.8196283500480482,0.20490708751201206
0.0,2.1598449493429825,-0.555570233019602,-0.8066440084740611,0.2016610021185153
0.0,2.184388641949153,-0.5758081914178453,-0.7931737747117314,0.19829344367793286
0.0,2.2089323345553233,-0.5956993044924334,-0.7792257627261933,0.19480644068154832
0.0,2.2334760271614935,-0.6152315905806267,-0.7648083742783168,0.1912020935695792
0.0,2.2580197197676637,-0.6343932841636454,-0.7499302938638023,0.18748257346595057
0.0,2.282563412373834,-0.6531728429537765,-0.7346004834819639,0.18365012087049098
0.0,2.3071071049800045,-0.6715589548470184,-0.7188281772373571,0.1797070443093393
0.0,2.3316507975861747,-0.6895405447370669,-0.7026228757774997,0.17565571894437493
0.0,2.356194490192345,-0.7071067811865475,-0.6859943405700354,0.17149858514250885
0.0,2.380738182798515,-0.7242470829514668,-0.6689525880227923,0.16723814700569808
0.0,2.405281875404685,-0.7409511253549589,-0.6515078834502727,0.16287697086256817
0.0,2.429825568010856,-0.7572088465064847,-0.6336707348902111,0.15841768372255277
0.0,2.454369260617026,-0.773010453362737,-0.615451886773927,0.15386297169348176
0.0,2.478912953223196,-0.7883464276266062,-0.5968623134542786,0.14921557836356966
0.0,2.5034566458293663,-0.8032075314806448,-0.5779132125951247,0.14447830314878118
0.0,2.5280003384355365,-0.8175848131515836,-0.5586159984262704,0.1396539996065676
0.0,2.552544031041707,-0.8314696123025453,-0.5389822948679615,0.13474557371699036
0.0,2.5770877236478773,-0.8448535652497071,-0.5190239285290703,0.12975598213226758
0.0,2.6016314162540475,-0.857728610000272,-0.4987529215831882,0.12468823039579705
0.0,2.6261751088602177,-0.8700869911087113,-0.47818148452691717,0.11954537113172929
0.0,2.650718801466388,-0.8819212643483549,-0.45732200882472457,0.11433050220618114
0.0,2.675262494072558,-0.8932243011955152,-0.4361870594447873,0.10904676486119683
0.0,2.6998061866787286,-0.9039892931234433,-0.4147893672903248,0.1036973418225812
0.0,2.724349879284899,-0.9142097557035307,-0.39314182153098043,0.09828545538274511
0.0,2.748893571891069,-0.9238795325112867,-0.3712574618388653,0.09281436545971633
0.0,2.773437264497239,-0.9329927988347388,-0.3491494705339491,0.08728736763348728
0.0,2.7979809571034093,-0.9415440651830207,-0.32683116464352296,0.08170779116088074
0.0,2.82252464970958,-0.9495281805930367,-0.30431598788051945,0.07607899697012986
0.0,2.84706834231575,-0.9569403357322088,-0.28161750254552487,0.07040437563638122
0.0,2.8716120349219203,-0.9637760657954398,-0.25874938135735354,0.06468734533933838
0.0,2.8961557275280905,-0.970031253194544,-0.23572539921711513,0.05893134980427878
0.0,2.9206994201342606,-0.9757021300385285,-0.21255942491072868,0.05313985622768217
0.0,2.945243112740431,-0.9807852804032304,-0.1892654127548849,0.047316353188721225
0.0,2.9697868053466014,-0.9852776423889412,-0.16585739419148673,0.041464348547871684
0.0,2.9943304979527716,-0.989176509964781,-0.14234946933563544,0.03558736733390886
0.0,3.018874190558942,-0.99247953459871,-0.11875579848224592,0.02968894962056148
0.0,3.043417883165112,-0.9951847266721968,-0.09509059357641597,0.023772648394103993
0.0,3.067961575771282,-0.9972904566786902,-0.07136810965268194,0.017842027413170484
0.0,3.0925052683774528,-0.9987954562051724,-0.04760263624831818,0.011900659062079546
0.0,3.117048960983623,-0.9996988186962042,-0.023808488795856095,0.005952122198964024
