time,kx,ky,Bx,By,k2,damping_integral,vorticity_amplitude,speed,energy,qxy,production,dissipation,energy_rate,logarithmic_speed_rate,wavelength,pressure_amplitude,heat_reference_speed,inviscid_speed
4.3100000000000005,1.0,-0.3100000000000005,1.0257242484716467,3.308787898295629,1.0961000000000003,25.653263666666668,3.62676241532184,3.4641286912888103,3.0000468974525814,1.6969519901656818,-1.6969519901656818,0.03288351404297776,-1.7298355042086595,-0.2883014105008671,6.001430477864265,6.037383264840121,0.6932601177014237,3.938214544899811
4.32,1.0,-0.3200000000000003,1.0527033636843617,3.2896980115136274,1.1024000000000003,25.664255999999998,3.626563087892624,3.454026256250679,2.982574344717271,1.7315380811130758,-1.7315380811130758,0.032879899576163205,-1.764417980689239,-0.2957877619738754,5.98425740788584,5.968247480975375,0.692671096970652,3.9269453592916355
4.33,1.0,-0.33000000000000007,1.0791772582055585,3.2702341157744192,1.1089,25.67531233333333,3.6263626109822535,3.4436978274237364,2.964763681650741,1.7645811433758585,-1.7645811433758585,0.03287626446582507,-1.7974574078416836,-0.3031367084949049,5.96669277531909,5.898158744295102,0.692082576694778,3.915419225363177
4.34,1.0,-0.33999999999999986,1.1051404826973175,3.2504131844038757,1.1156,25.686434666666667,3.6261609485209636,3.4331503543892463,2.9466303389607518,1.796081597788912,-1.796081597788912,0.03287260806144614,-1.828954205850358,-0.3103467343133739,5.948748599489307,5.827201836507486,0.6914945564485958,3.903644030347632
4.3500000000000005,1.0,-0.35000000000000053,1.1305882606297286,3.230252173227791,1.1225000000000003,25.697625000000002,3.6259580644481963,3.42239081896218,2.928189729429155,1.8260425929625044,-1.8260425929625044,0.032868929712842276,-1.8589115226753465,-0.3174165089086864,5.930436956777633,5.755460442276686,0.6909070358072606,3.891627698918964
4.36,1.0,-0.3600000000000003,1.1555164767852157,3.2097679910700405,1.1296000000000002,25.708885333333335,3.6257539227127182,3.411426224414053,2.9094572211549803,1.8544699001696066,-1.8544699001696066,0.03286522877016666,-1.8873351289397733,-0.32434488385269145,5.911769961963812,5.683016981356303,0.690320014346289,3.8793781809487884
4.37,1.0,-0.3700000000000001,1.1799216644303954,3.1889774714335,1.1369,25.72021766666667,3.6255484872727464,3.400263585003756,2.8904481118756484,1.8813718029624247,-1.8813718029624247,0.03286150458391425,-1.914233307546339,-0.33113088930424844,5.892759750099064,5.609952452165538,0.6897334916415577,3.8669034396111157
4.38,1.0,-0.3799999999999999,1.2038009912587448,3.167897345417751,1.1443999999999999,25.731623999999996,3.6253417220960737,3.3889099158372993,2.8711776044150925,1.9067589823099174,-1.9067589823099174,0.03285775650492632,-1.9396167388148438,-0.3377737301642782,5.87341845894544,5.5363462869936235,0.6891474672693042,3.854211439858842
4.39,1.0,-0.3899999999999997,1.2271522442083826,3.1465442159189325,1.1520999999999997,25.743106333333333,3.625133591160201,3.3773722230749987,2.8516607832996397,1.930644398032912,-1.930644398032912,0.032853983884395144,-1.963498381917307,-0.344272781919972,5.85375821201385,5.462276218937476,0.6885619408061258,3.841310137293081
4.4,1.0,-0.40000000000000036,1.2499738132594735,3.1249345331486813,1.1600000000000004,25.754666666666665,3.6249240584524713,3.3656574945023143,2.831912592574899,1.9530431672930348,-1.9530431672930348,0.03285018607386884,-1.9858933533669036,-0.35062758620689677,5.833791102228983,5.387818160601173,0.6879769118289794,3.8282074674438817
4.41,1.0,-0.41000000000000014,1.2722646743153705,3.103084571500903,1.1681000000000001,25.766307000000005,3.624713087970205,3.353772690478253,2.811947814849435,1.9739724408668238,-1.9739724408668238,0.03284636242525625,-2.00681880329208,-0.35683784611762703,5.813529176245334,5.313046094514002,0.6873923799151819,3.8149113354782096
4.42,1.0,-0.41999999999999993,1.2940243712706188,3.081010407787188,1.1764,25.778029333333336,3.6245006437208476,3.3417247352729835,2.791781051583823,1.9934512779075244,-1.9934512779075244,0.0328425122908321,-2.0262937901983564,-0.3629034212852771,5.79298441943467,5.23803197515673,0.6868083446424086,3.8014296063485276
4.43,1.0,-0.4299999999999997,1.3152529973672928,3.0587279008541715,1.1848999999999998,25.789835666666665,3.624286689722107,3.3295205088041455,2.771426704636854,2.0115005198647085,-2.0115005198647085,0.03283863502324207,-2.0443391548879504,-0.36882432276985383,5.772168741561488,5.162845642424124,0.6862248055886944,3.7877700953928515
4.44,1.0,-0.4400000000000004,1.3359511759391156,3.0362526725888963,1.1936000000000004,25.801728,3.624071190002108,3.3171668387791895,2.7508989590740804,2.028142664196709,-2.028142664196709,0.03283472997550824,-2.0609773941722174,-0.37460070777479915,5.7510939631593265,5.087554746295066,0.6856417623324319,3.7739405593947155
4.45,1.0,-0.4500000000000002,1.3561200406401617,3.0136000903114692,1.2025000000000001,25.813708333333334,3.623854108599542,3.3046704932490876,2.730211767237792,2.043401738473192,-2.043401738473192,0.03283079650103445,-2.0762325349742268,-0.38023287422037433,5.729771802617321,5.012224682430718,0.6850592144523726,3.7599486881092052
4.46,1.0,-0.45999999999999996,1.3757612152520293,2.99078525054789,1.2116,25.825778666666665,3.6236354095638235,3.29203817357675,2.7093788340716363,2.057303175425805,-2.057303175425805,0.032826833953611946,-2.090130009379417,-0.3857212551997359,5.708213863982952,4.93691853837552,0.6844771615276255,3.745802096258966
4.47,1.0,-0.46999999999999975,1.394876793159936,2.9678229641700784,1.2208999999999999,25.837941,3.623415056955248,3.27927650782172,2.688413603687854,2.069873689463987,-2.069873689463987,0.03282284168742501,-2.102696531151412,-0.39106641334261594,5.68643162548383,4.8616970499960335,0.6838956031376575,3.731508316002056
4.48,1.0,-0.4800000000000004,1.4134693165845877,2.944727742884555,1.2304000000000004,25.850197333333337,3.6231930148451577,3.266392044540898,2.6673292471600165,2.0811411551313537,-2.0811411551313537,0.03281881905705686,-2.1139599741884103,-0.39626903511053335,5.664436428768274,4.786618567757728,0.6833145388622923,3.7170747898714716
4.49,1.0,-0.4900000000000002,1.4315417556526826,2.9215137870462895,1.2401000000000002,25.862549666666663,3.6229692473161044,3.2533912470034587,2.64613865151968,2.0911344879358813,-2.0911344879358813,0.03281476541749555,-2.123949253353377,-0.40132992504636733,5.642239468861621,4.7117390324107555,0.6827339682817114,3.70250886418436
4.5,1.0,-0.5,1.4490974873848093,2.8981949747696185,1.25,25.875,3.622743718462023,3.240280487816577,2.624854409931209,2.0998835279449675,-2.0998835279449675,0.03281068012414012,-2.1326942080691076,-0.40625,5.619851784832581,4.6371119596313894,0.6821538909764522,3.6878177829171546
4.51,1.0,-0.5099999999999998,1.4661402746750933,2.874784852304106,1.2600999999999998,25.887550333333333,3.622516392388403,3.2270660439571888,2.603488813015375,2.1074189264944696,-2.1074189264944696,0.03280656253280673,-2.1402254890272765,-0.4110302833505276,5.597284251161494,4.5627884331467445,0.6815743065274088,3.673008682041322
4.5200000000000005,1.0,-0.5200000000000005,1.4826742453325592,2.851296625639534,1.2704000000000004,25.900202666666672,3.6222872332124654,3.2137540922036747,2.582053841288966,2.113772036319684,-2.113772036319684,0.03280241199973504,-2.146574448319419,-0.41567189924433273,5.574547569800078,4.488817105855688,0.6809952145158316,3.658088584312864
4.53,1.0,-0.5300000000000002,1.4987038712495688,2.827743153301072,1.2809000000000004,25.912959,3.6220562050633442,3.2003507049602447,2.5605611586848838,2.11897480537589,-2.11897480537589,0.032798227881594685,-2.1517730332574847,-0.42017606686704667,5.551652262910253,4.415244208448859,0.6804166145233265,3.643064394507446
4.54,1.0,-0.54,1.51423394775815,2.80413694029287,1.2916,25.92582133333333,3.621823272082271,3.1868618464656246,2.5390221071145724,2.123059674577066,-2.123059674577066,0.032794009535491817,-2.1558536841125577,-0.4245440947661815,5.528608666267683,4.342113565024574,0.679838506131855,3.627942895091715
4.55,1.0,-0.5499999999999998,1.52926957323034,2.780490133146074,1.3024999999999998,25.938791666666667,3.6215883984227606,3.173293369376802,2.5174477020326944,2.126059479643734,-2.126059479643734,0.03278975631897584,-2.15884923596271,-0.42877737523992315,5.505426923314118,4.269466615195508,0.6792608889237337,3.6127307423203736
4.5600000000000005,1.0,-0.5600000000000005,1.5438161289741565,2.756814516025277,1.3136000000000005,25.951872,3.6213515482508054,3.15965101171766,2.495848628962108,2.128007357214953,-2.128007357214953,0.03278546759004626,-2.1607928248049992,-0.432877378806334,5.482116979841078,4.197342442182211,0.6786837624816343,3.5974344627475423
4.57,1.0,-0.5700000000000003,1.5578792594721784,2.733121507845926,1.3249000000000004,25.965064333333334,3.6211126857450684,3.1459403941816144,2.4742352409358928,2.1289366553452473,-2.1289366553452473,0.032781142707159656,-2.161717798052407,-0.43684564876594467,5.458688579286115,4.125777806394332,0.6781071263885827,3.5820604501401134
4.58,1.0,-0.5800000000000001,1.5714648530053177,2.709422160353996,1.3364,25.978370666666667,3.62087177509708,3.132167017776724,2.452617556812084,2.128880848475021,-2.128880848475021,0.0327767810292367,-2.1616576295042575,-0.44068379586950024,5.435151258621847,4.0548071840077755,0.6775309802279595,3.5666149627800765
4.59,1.0,-0.5899999999999999,1.5845790226999121,2.685727157118496,1.3480999999999999,25.991793,3.620628780511444,3.11833626180122,2.431005260416102,2.12787345693272,-2.12787345693272,0.03277238191566947,-2.160645838848389,-0.4443934931014019,5.41151434481694,3.98446281005637,0.676955323583499,3.551104121142175
4.6000000000000005,1.0,-0.6000000000000005,1.5972280880320766,2.662046813386792,1.3600000000000008,26.005333333333333,3.620383666206039,3.1044533821369225,2.4094077004653442,2.125947970998834,-2.125947970998834,0.032767944726328706,-2.1587159157251623,-0.4479764705882355,5.387786951847493,3.9147747255688095,0.6763801560392891,3.535533905932737
4.61,1.0,-0.6100000000000003,1.609418556819081,2.6383910767525904,1.3721000000000003,26.018993666666667,3.62013639641223,3.0905235098476935,2.3878338912303265,2.123137779535748,-2.123137779535748,0.03276346882157132,-2.155901248357319,-0.451434510640624,5.36397797823663,3.8457708282961733,0.6758054771797715,3.5199101564751234
4.62,1.0,-0.6200000000000001,1.6211571077235982,2.6147695285864483,1.3844,26.032776,3.6198869353750793,3.076551650069756,2.3662925138867346,2.1194761031635014,-2.1194761031635014,0.032758953562247964,-2.1522350567257496,-0.4547694429355678,5.340096105099604,3.7774769265912282,0.6752312865897405,3.504238569426904
4.63,1.0,-0.6299999999999999,1.632450573292823,2.591191386179085,1.3968999999999998,26.046682333333333,3.619635247353563,3.0625426811805827,2.344791918513188,2.114995931939736,-2.114995931939736,0.032754398309710726,-2.1477503302494467,-0.45798313984537187,5.316149794671457,3.7099167960184483,0.6746575838543435,3.488524697813686
4.64,1.0,-0.6399999999999997,1.6433059235508696,2.567665505548235,1.4095999999999995,26.060714666666666,3.6193812966207908,3.0485013542328714,2.3233401266899127,2.1097299674823264,-2.1097299674823264,0.03274980242582099,-2.1424797699081473,-0.4610775119182746,5.29214728929398,3.6431122382920487,0.6740843685590802,3.4727739503643447
4.65,1.0,-0.6500000000000004,1.6537302501594018,2.5442003848606167,1.4225000000000005,26.074875000000002,3.619125047464229,3.034432292640122,2.301944834654297,2.103710569455597,-2.103710569455597,0.03274516527295739,-2.136455734728554,-0.4640545035149386,5.268096610838681,3.577083142159038,0.6735116402898024,3.4569915911323714
4.66,1.0,-0.6600000000000001,1.663730751158199,2.5208041684215132,1.4356000000000002,26.089165333333334,3.618866464185925,3.020339992100343,2.280613416970175,2.0969697063253214,-2.0969697063253214,0.032740486214023846,-2.129710192539345,-0.466916088604068,5.244005560542504,3.5118475458644647,0.672939398632714,3.441182739388066
4.67,1.0,-0.6699999999999999,1.6733147162943183,2.49748465118555,1.4488999999999999,26.103587666666666,3.618605511102743,3.006228820744446,2.2593529306686353,2.0895389102739816,-2.0895389102739816,0.032735764612457856,-2.1222746748864396,-0.46966426671958034,5.219881719233089,3.447421700856581,0.6723676431743705,3.4253523697663546
4.68,1.0,-0.6799999999999997,1.6824895129456237,2.474249283743565,1.4623999999999997,26.118143999999997,3.618342152546589,2.992103019496078,2.2381701198193866,2.0814492361558843,-2.0814492361558843,0.032730999832238705,-2.114180235988123,-0.4723010590809627,5.195732447920669,3.3838201364107845,0.6717963735016783,3.409505312655206
4.69,1.0,-0.6900000000000004,1.6912625726418353,2.451105177741789,1.4761000000000006,26.132836333333334,3.618076352864656,2.97796670262978,2.217071420492921,2.0727312243616507,-2.0727312243616507,0.03272619123789603,-2.1054574155995467,-0.4748285048777184,5.171564888733959,3.321055724872011,0.6712255892018952,3.393646254809767
4.7,1.0,-0.7000000000000002,1.699641378183733,2.4280591116910464,1.4900000000000002,26.14766666666667,3.6178080764196596,2.9638238585145733,2.1960629660750532,2.06341486745307,-2.06341486745307,0.03272133819451829,-2.0961362056475883,-0.47724865771812086,5.147385966177749,3.2591397472363033,0.6706552898626296,3.377779740177616
4.71,1.0,-0.71,1.707633451358925,2.4051175371252467,1.5041,26.162637,3.6175372875900837,2.949678350530344,2.1751505928968524,2.053529580422531,-2.053529580422531,0.03271644006776155,-2.0862460204902926,-0.4795635822418722,5.123202388690363,3.198081958812907,0.67008547507184,3.3619101709207824
4.72,1.0,-0.7199999999999998,1.7152463412504657,2.382286585070092,1.5183999999999997,26.177749333333335,3.617263950770427,2.9355339181447095,2.1543398461445076,2.0431041744257707,-2.0431041744257707,0.032711496223858195,-2.075815670649629,-0.4817753508956796,5.099020650479692,3.1378906547287837,0.6695161444178354,3.3460418086205803
4.73,1.0,-0.7300000000000004,1.7224876131327314,2.3595720727845624,1.5329000000000006,26.193005666666668,3.616988030371457,2.92139417813833,2.133635986015132,2.032166833832666,-2.032166833832666,0.03270650602962598,-2.064873339862292,-0.48388604087024606,5.0748470336169875,3.0785727350571617,0.6689472974892742,3.330178775651578
4.74,1.0,-0.7400000000000002,1.7293648379472348,2.3369795107395057,1.5476000000000003,26.208408,3.61670949082046,2.907262625966998,2.1130439940861314,2.020745096438017,-2.020745096438017,0.032701468852476975,-2.053446565290494,-0.4858977311966917,5.050687610368256,3.0201337693712915,0.6683789338751646,3.314325056711489
4.75,1.0,-0.75,1.7358855823495214,2.3145141097993616,1.5625,26.223958333333332,3.6164282965615024,2.893142637249202,2.092568579867317,2.0088658366726246,-2.0088658366726246,0.032696384060426825,-2.0415622207330513,-0.4878125,5.026548245743669,2.9625780605431826,0.6678110531648637,3.2984845004941286
4.76,1.0,-0.7599999999999998,1.7420573993168893,2.2921807885748553,1.5775999999999997,26.239658666666667,3.6161444120556907,2.8790374693682557,2.0722141875065923,1.9965552516544245,-1.9965552516544245,0.03269125102210399,-2.0292465026765285,-0.4896324219066937,5.00243460024614,2.9059087076253243,0.6672436549480778,3.282660821493064
4.7700000000000005,1.0,-0.7700000000000005,1.7478878193054854,2.2699841809162136,1.5929000000000006,26.255511000000002,3.615857801781438,2.8649502631784616,2.051985002621584,1.9838388499197945,-1.9838388499197945,0.03268606910675923,-2.016524919026554,-0.4913595656036161,4.978352132800846,2.850127667670554,0.6666767388148616,3.266857601924005
4.78,1.0,-0.7800000000000002,1.7533843419442237,2.247928643518235,1.6084000000000005,26.271517333333332,3.61556843023473,2.8508840448052095,2.031884959231228,1.970741442676396,-1.970741442676396,0.03268083768427508,-2.003422280360671,-0.49299599154439194,4.954306103848206,2.795235816361893,0.6661103043556182,3.2510782937544525
4.79,1.0,-0.79,1.758554428252093,2.226018263610244,1.6241,26.287679666666666,3.615276261929398,2.8368417275292983,2.0119177467628533,1.9572871374209149,-1.9572871374209149,0.0326755561251755,-1.9899626935460903,-0.49454374979988913,4.930301578583521,2.74123300733975,0.6655443511610987,3.2353262208295916
4.8,1.0,-0.7999999999999998,1.763405493364583,2.2042568667057294,1.6399999999999997,26.304000000000002,3.6149812613973955,2.8228261137462485,1.992086817111937,1.9434993337677433,-1.9434993337677433,0.032670223800635764,-1.976169557568379,-0.49600487804878046,4.906343430327265,2.688118130128939,0.6649788788224019,3.2196045810839236
4.8100000000000005,1.0,-0.8100000000000005,1.767944899754333,2.182648024388064,1.6561000000000008,26.320480333333336,3.6146833931890745,2.808839896991724,1.9723953917331194,1.9294007213378743,-1.9294007213378743,0.0326648400824922,-1.9620655614203666,-0.49738139970412426,4.88243634401069,2.635889166581804,0.6644138869309739,3.2039164488285596
4.82,1.0,-0.8200000000000003,1.7721799509305458,2.161195062110421,1.6724000000000006,26.337122666666666,3.6143826218734696,2.7948856640246773,1.9528464687426654,1.915013279561092,-1.915013279561092,0.03265940434325234,-1.9476726839043443,-0.4986753221717292,4.858584819762193,2.584543245767066,0.6638493750786081,3.188264777104639
4.83,1.0,-0.8300000000000001,1.7761178856012934,2.13990106698951,1.6889,26.353928999999997,3.6140789120385834,2.7809658969602005,1.933442830013913,1.90035827924868,-1.90035827924868,0.03265391595610498,-1.933012195204785,-0.49988863523595245,4.834793176580558,2.534076697246148,0.6632853428574448,3.1726524000937624
4.84,1.0,-0.8399999999999999,1.7797658722824847,2.118768895574387,1.7055999999999998,26.370901333333336,3.6137722282916735,2.767082975444527,1.9141870482487344,1.8854562857984727,-1.8854562857984727,0.03264837429493042,-1.918104660093403,-0.5010233095684803,4.811065556082016,2.4844851026904164,0.6627217898599704,3.1570820355768556
4.8500000000000005,1.0,-0.8500000000000005,1.7831310043370785,2.097801181573032,1.722500000000001,26.388041666666666,3.6134625352595497,2.753239178865027,1.8950814940093421,1.8703271638989154,-1.8703271638989154,0.03264277873431093,-1.9029699426332263,-0.5020812953555878,4.787405926308672,2.435763345803229,0.6621587156790181,3.1415562874333083
4.86,1.0,-0.8600000000000003,1.7862202954279274,2.077000343520845,1.7396000000000007,26.405351999999997,3.613149797588864,2.73943668858843,1.8761283426960855,1.8549900836038553,-1.8549900836038553,0.03263712864954112,-1.8876272122533964,-0.5030645210393194,4.763818085586636,2.38790566052063,0.6615961199077667,3.1260776481727297
4.87,1.0,-0.8700000000000001,1.789040675367625,2.05636859237658,1.7569000000000004,26.422834333333334,3.6128339799464144,2.72567759022095,1.8573295814581712,1.8394635276550846,-1.8394635276550846,0.032631423416638626,-1.8720949510717233,-0.5039748921680232,4.740305666422831,2.3409056774734815,0.6610340021397407,3.110648501492082
4.88,1.0,-0.8799999999999999,1.7915989863486887,2.035907939032601,1.7744,26.440490666666665,3.612515047019447,2.7119638758843423,1.838687016025406,1.823765299935028,-1.823765299935028,0.032625662412354796,-1.8563909623473829,-0.5048142903516681,4.71687213943017,2.2947564687022104,0.66047236196881,3.0952711248514313
4.89,1.0,-0.8899999999999997,1.7939019795375286,2.015620201727561,1.7920999999999996,26.458323,3.612192963515961,2.6982974465023157,1.8202022774502293,1.8079125349374523,-1.8079125349374523,0.03261984501418556,-1.8405323799516378,-0.505584572317393,4.693520817271431,2.2494505906228017,0.6599111989891895,3.0799476920619684
4.9,1.0,-0.9000000000000004,1.795956312015755,1.9955070133508381,1.8100000000000005,26.476333333333336,3.611867694165018,2.684680114092108,1.8018768287504034,1.7919217081495724,-1.7919217081495724,0.03261397060038231,-1.8245356787499547,-0.5062875690607735,4.67025485861279,2.2049801252495445,0.659350512795439,3.0646802758803675
4.91,1.0,-0.9100000000000001,1.7977685440525806,1.975569828629209,1.8281000000000003,26.49452366666667,3.6115392037170575,2.6711136040563637,1.7837119714437442,1.7758086472444696,-1.7758086472444696,0.032608038549963095,-1.8084166857944328,-0.5069250850883431,4.64707727207862,2.161336719686241,0.6587903029824627,3.0494708506039747
4.92,1.0,-0.9199999999999999,1.7993451366923061,1.9558099311872894,1.8463999999999998,26.512895999999998,3.6112074569442107,2.6575995574708173,1.765708851967271,1.7595885439881815,-1.7595885439881815,0.03260204824272368,-1.7921905922309052,-0.5074988977469671,4.623990920199736,2.1185116239030433,0.6582305691455089,3.034321294661697
4.93,1.0,-0.9299999999999997,1.8006924496411494,1.9362284404743546,1.8648999999999996,26.53145233333333,3.610872418640623,2.6441395333636226,1.747868467974099,1.743275966771314,-1.743275966771314,0.03259599905924896,-1.775871965830563,-0.5080107566357445,4.600998523347854,2.076495726821122,0.6576713108801701,3.019233393195843
4.94,1.0,-0.9400000000000004,1.801816739437995,1.9168263185510577,1.8836000000000008,26.55019466666667,3.6105340536227737,2.630735010982476,1.7301916745022419,1.726884873680301,-1.726884873680301,0.03258989038092425,-1.7594747640612254,-0.5084623830961987,4.578102663649604,2.0352795907316383,0.6571125277823818,3.004208840630548
4.95,1.0,-0.9500000000000002,1.8027241578939905,1.897604376730516,1.9025000000000003,26.569125,3.6101923267298073,2.617387392046009,1.712679190010352,1.7104286260287351,-1.7104286260287351,0.03258372158994695,-1.743012347618682,-0.5088554697766098,4.555305788873943,1.9948534840793857,0.6565542194484236,2.9892492432227447
4.96,1.0,-0.96,1.8034207507862738,1.8785632820690352,1.9216,26.588245333333333,3.609847202823858,2.6040980029761767,1.6953316022761278,1.6939200022742331,-1.6939200022742331,0.032577492069338077,-1.7264974943435711,-0.5091916802664446,4.532610216287318,1.9552074126447079,0.6559963854749175,2.9743561215919696
4.97,1.0,-0.9699999999999998,1.8039124567915275,1.8597035637026063,1.9408999999999996,26.60755766666666,3.609498646790388,2.5908680971087312,1.6781493741539544,1.6773712122513638,-1.6773712122513638,0.0325712012029541,-1.709942413454318,-0.5094726487969499,4.51001813647148,1.9163311491602932,0.6554390254588284,2.959530913225658
4.98,1.0,-0.9800000000000004,1.8042051066454556,1.8410256190259744,1.9604000000000008,26.627064,3.6091466235385217,2.5776988568790404,1.661132849188878,1.660793911655887,-1.660793911655887,0.03256484837549878,-1.6933587600313857,-0.5096999800040808,4.487531617099218,1.8782142614017279,0.6548821389974636,2.944774974956832
4.99,1.0,-0.9900000000000002,1.8043044225147078,1.8225297197118255,1.9801000000000004,26.646766333333332,3.6087910980013866,2.5645913959808486,1.6442822570847495,1.6441992167202688,-1.6441992167202688,0.032558432972535134,-1.6767576496928038,-0.5098752487500632,4.465152606663812,1.8408461387928137,0.6543257256884728,2.9300895854114146
5.0,1.0,-1.0,1.8042160175682282,1.8042160175682282,2.0,26.66666666666667,3.6084320351364565,2.5515467614957625,1.6275977190248785,1.6275977190248787,-1.6275977190248787,0.03255195438049757,-1.6601496734053762,-0.51,4.442882938158366,1.8042160175682282,0.6537697851298473,2.91547594742265
5.01,1.0,-1.0099999999999998,1.8039453957354377,1.7860845502331069,2.0200999999999993,26.686767000000003,3.608069399925898,2.538565935991516,1.6110792528441205,1.6109995003936066,-1.6109995003936066,0.032545411986704076,-1.6435449123803108,-0.5100757487500619,4.420724332701603,1.7683130045375055,0.6532143169199199,2.9009351904104026
5.0200000000000005,1.0,-1.0200000000000005,1.8034979516391203,1.7681352467050193,2.040400000000001,26.707069333333333,3.607703157376923,2.525649839587254,1.5947267780517804,1.5944141478267164,-1.5944141478267164,0.03253880517936855,-1.626952953006085,-0.5101039800039209,4.398678403107086,1.7331260994952151,0.652659320657365,2.8864683727233196
5.03,1.0,-1.0300000000000002,1.8028789706913495,1.7503679327100476,2.0609000000000006,26.72757566666667,3.6073332725221383,2.5127993319843003,1.5785401207051863,1.577850768427718,-1.577850768427718,0.0325321333476132,-1.6103829017753313,-0.5100861487942161,4.37674665739317,1.6986442163230113,0.6521047959411976,2.87207648394211
5.04,1.0,-1.04,1.8020936293412284,1.7327823359050272,2.0816,26.748288,3.6069597104199045,2.5000152144610484,1.5625190181341804,1.561318004284731,-1.561318004284731,0.0325253958814811,-1.593843400166212,-0.5100236802459647,4.354930502231317,1.6648562028295804,0.6515507423707736,2.8577604471423674
5.05,1.0,-1.0499999999999998,1.8011469954637014,1.7153780909178111,2.1024999999999996,26.76920833333333,3.606582436154697,2.4872982318308257,1.546663123517188,1.5448240472704378,-1.5448240472704378,0.03251859217194888,-1.5773426394423866,-0.5099179696789536,4.333231246330749,1.6317508593748504,0.6509971595457894,2.843521121115628
5.0600000000000005,1.0,-1.0600000000000005,1.8000440288791288,1.6981547442255924,2.123600000000001,26.790338666666667,3.6062014148374697,2.474649074361715,1.530972010309823,1.528376653728021,-1.528376653728021,0.032511721610939424,-1.5608883753389604,-0.5097703827462798,4.311650103757686,1.5993169563247236,0.6504440470662812,2.8293593025474926
5.07,1.0,-1.0700000000000003,1.7987895819937716,1.6811117588726834,2.1449000000000007,26.811681,3.6058166116060195,2.462068379657506,1.515445176527334,1.511983159013704,-1.511983159013704,0.03250478359133479,-1.5444879426050389,-0.509582255606322,4.2901881971877005,1.5675432503824727,0.6498914045326254,2.815275728151863
5.08,1.0,-1.08,1.797388400551784,1.6642485190294296,2.1664000000000003,26.83323733333333,3.6054279916253567,2.4495567344990703,1.5000820488824371,1.4956504918694908,-1.4956504918694908,0.03249777750698913,-1.52814826937648,-0.5093548951255539,4.268846561089955,1.5364184998425308,0.6493392315455376,2.801271076760482
5.09,1.0,-1.0899999999999999,1.7958451244897446,1.6475643343942614,2.1880999999999995,26.855009666666668,3.6050355200880824,2.437114676645642,1.484881986780398,1.4793851886025629,-1.4793851886025629,0.03249070275274188,-1.5118758913553048,-0.50908957910973,4.247626144842391,1.5059314788119937,0.6487875277060728,2.787345971367155
5.1000000000000005,1.0,-1.1000000000000005,1.7941642888851748,1.6310584444410672,2.210000000000001,26.877,3.60463916221476,2.424742696595529,1.4698442861733394,1.4631934070503834,-1.4631934070503834,0.03248355872443082,-1.4956769657748141,-0.508787556561086,4.226527815777071,1.476070990444404,0.648236292615625,2.773500981126145
5.11,1.0,-1.1100000000000003,1.792350324990937,1.6147300225143573,2.232100000000001,26.899210333333333,3.604238883254298,2.4124412393060135,1.4549681832760837,1.4470809403131155,-1.4470809403131155,0.032476344818905475,-1.479557285132021,-0.5084500479593208,4.205552362155179,1.4468258792297448,0.6476855258759269,2.7597366233044074
5.12,1.0,-1.12,1.7904075613477883,1.5985781797748109,2.2544000000000004,26.921642666666667,3.603834648484334,2.4002107058721913,1.4402528581458707,1.4310532302372028,-1.4310532302372028,0.03246906043404051,-1.4635222906712433,-0.5080782455642299,4.18470049607129,1.4181850423836149,0.6471352270890494,2.7460533651874033
5.13,1.0,-1.13,1.7883402249677764,1.5826019689980322,2.2768999999999995,26.944299,3.603426423211619,2.3880514551647005,1.425697438128561,1.4151153806361934,-1.4151153806361934,0.0324617049687492,-1.4475770856049426,-0.5076733137379771,4.163972856286763,1.3901374403777351,0.6465853958574015,2.73245162593841
5.14,1.0,-1.1399999999999997,1.7861524425815558,1.5668003882294352,2.299599999999999,26.967181333333333,3.603014172772408,2.3759638054263297,1.4113010011739915,1.3992721702368678,-1.3992721702368678,0.0324542778229971,-1.4317264480598648,-0.5072363892850931,4.143370010992242,1.3626721066528404,0.6460360317837304,2.7189317784113123
5.15,1.0,-1.1500000000000004,1.7838482419430715,1.5511723842983225,2.3225000000000007,26.990291666666664,3.602597862532855,2.3639480358275917,1.3970625790232822,1.3835280653406026,-1.3835280653406026,0.03244677839781574,-1.4159748437384183,-0.5067685818083961,4.1228924604994015,1.335778156553991,0.6454871344711202,2.7054941509169548
5.16,1.0,-1.1600000000000001,1.7814315531854157,1.5357168561943237,2.3456,27.013632000000005,3.602177457889406,2.3520043879814465,1.3829811602709947,1.3678872321916389,-1.3678872321916389,0.03243920609531646,-1.4003264382869554,-0.5062709740791269,4.10254063986224,1.30944479552722,0.6449387035229929,2.692139028943271
5.17,1.0,-1.17,1.7789062102220292,1.520432658309427,2.3689,27.037204333333335,3.6017529242692015,2.3401330674174012,1.369055693305094,1.352353549045514,-1.352353549045514,0.03243156031870436,-1.3847851093642185,-0.5057446224196884,4.082314921428282,1.283661326615245,0.6443907385431068,2.6788666568294133
5.18,1.0,-1.1799999999999997,1.7762759521877463,1.5053186035489379,2.3923999999999994,27.06101066666666,3.601324227130478,2.328334245015309,1.3552850891277521,1.336930617932409,-1.336930617932409,0.03242384047229234,-1.3693544584047013,-0.5051905570974753,4.062215617320266,1.2584171572888632,0.6438432391355574,2.665677239394268
