y,envelope,mean_wx,mean_wy,Qxx,Qxy,Qyy,exact_Qxx,exact_Qxy,exact_Qyy,pressure,force_x,force_y,direct_transport_force_x,direct_transport_force_y,projected_force_x,projected_force_y,projected_curl
0.4908738521234052,1.3527685057393422,-1.1709383462843448e-16,8.066464163292153e-17,0.9152690836644892,-0.9149913150601268,0.9149913150601265,0.9152690836644891,-0.9149913150601263,0.9149913150601263,-0.9149913150601263,-0.2550762637146057,0.2550762637145882,-0.2550762637146172,0.2550762637146171,-0.2550762637146057,1.1763593571467723e-17,0.44165974302247846
0.5399612373357456,1.343091444000109,-2.7842311789427754e-16,2.8275992658421956e-16,0.9022776905126322,-0.9019473134731488,0.9019473134731488,0.9022776905126326,-0.9019473134731488,0.9019473134731488,-0.9019473134731488,-0.27619479882516174,0.2761947988251726,-0.27619479882514586,0.2761947988251464,-0.27619479882516174,1.1763593571467723e-17,0.4185149218922686
0.5890486225480862,1.3325878449210182,-2.0469737016526324e-16,2.0643209364124004e-16,0.8882810050703935,-0.8878951822156221,0.8878951822156217,0.8882810050703938,-0.8878951822156219,0.8878951822156219,-0.8878951822156219,-0.296138455808736,0.2961384558087286,-0.2961384558087514,0.29613845580875114,-0.296138455808736,1.1763593571467723e-17,0.3938171940994325
0.6381360077604268,1.321283012592258,-2.2724877535296173e-16,2.203098814490545e-16,0.8733379717591524,-0.8728943996824365,0.8728943996824363,0.8733379717591526,-0.8728943996824367,0.8728943996824367,-0.8728943996824367,-0.31483494865556877,0.31483494865557843,-0.31483494865554784,0.3148349486555475,-0.31483494865556877,1.1763593571467723e-17,0.367728560952972
0.6872233929727672,1.3092041813450948,-1.942890293094024e-16,2.0816681711721685e-16,0.8575108627744793,-0.8570077942257398,0.8570077942257394,0.8575108627744799,-0.8570077942257399,0.8570077942257399,-0.8570077942257399,-0.332220136097703,0.33222013609768664,-0.3322201360977125,0.33222013609771217,-0.332220136097703,1.1763593571467723e-17,0.3404186328676753
0.7363107781851077,1.2963804501419838,-1.231653667943533e-16,1.5352302762394743e-16,0.8408648750424608,-0.8403011357551664,0.8403011357551674,0.8408648750424603,-0.8403011357551663,0.8403011357551663,-0.8403011357551663,-0.3482383600725868,0.3482383600725772,-0.34823836007258746,0.34823836007258785,-0.3482383600725868,1.1763593571467723e-17,0.3120631925947135
0.7853981633974483,1.2828427124746191,-2.38524477946811e-16,2.7842311789427754e-16,0.8234677124746194,-0.822842712474619,0.8228427124746192,0.8234677124746191,-0.8228427124746192,0.8228427124746192,-0.8228427124746192,-0.3628427124746271,0.362842712474642,-0.3628427124746125,0.36284271247461264,-0.3628427124746271,1.1763593571467723e-17,0.2828427124746191
0.8344855486097889,1.2686235819388074,6.011901046432122e-17,-3.919495707304603e-17,0.8053891570383309,-0.8047028963256251,0.8047028963256251,0.8053891570383309,-0.804702896325625,0.804702896325625,-0.804702896325625,-0.37599522827574305,0.375995228275743,-0.375995228275769,0.37599522827576887,-0.37599522827574305,1.1763593571467723e-17,0.25294083948607765
0.8835729338221293,1.2537573136654583,1.1102230246251565e-16,-9.584347204771859e-17,0.7867006322360736,-0.7859537007848135,0.7859537007848132,0.7867006322360732,-0.7859537007848132,0.7859537007848132,-0.7859537007848132,-0.38766700377735686,0.3876670037773716,-0.38766700377734364,0.38766700377734353,-0.38766700377735686,1.1763593571467723e-17,0.22254286214287775
0.9326603190344698,1.2382797217969734,2.1510571102112408e-16,-2.1076890233118206e-16,0.7674747626300794,-0.7666683347067952,0.7666683347067947,0.767474762630079,-0.766668334706795,0.766668334706795,-0.766668334706795,-0.3978382394508382,0.39783823945082547,-0.3978382394508441,0.3978382394508441,-0.3978382394508382,1.1763593571467723e-17,0.19183417343625947
0.9817477042468103,1.2222280932078409,1.960237527853792e-16,-1.7867651802561113e-16,0.7477849330584653,-0.7469207559132375,0.7469207559132371,0.7477849330584654,-0.7469207559132373,0.7469207559132373,-0.7469207559132373,-0.4064982075219209,0.40649820752193205,-0.4064982075219208,0.40649820752191934,-0.4064982075219209,1.1763593571467723e-17,0.16099874402942654
1.030835089459151,1.2056410976772887,1.1102230246251565e-16,-1.3183898417423734e-16,0.7277048511647649,-0.7267852282042491,0.7267852282042487,0.727704851164765,-0.7267852282042487,0.7267852282042487,-0.7267852282042487,-0.4136451451479726,0.4136451451479609,-0.41364514514797457,0.4136451451479756,-0.4136451451479726,1.1763593571467723e-17,0.13021761978512897
1.0799224746714913,1.1885586947303992,1.0061396160665481e-16,-6.591949208711867e-17,0.7073081168052521,-0.7063358854096153,0.7063358854096153,0.7073081168052524,-0.7063358854096151,0.7063358854096151,-0.7063358854096151,-0.4192860747235562,0.4192860747235534,-0.4192860747235469,0.4192860747235474,-0.4192860747235562,1.1763593571467723e-17,0.09966745744726284
1.1290098598838318,1.171022037372113,1.3530843112619095e-16,-1.4051260155412137e-16,0.6866678018081693,-0.6856463060055666,0.6856463060055669,0.6866678018081694,-0.6856463060055672,0.6856463060055672,-0.6856463060055672,-0.42343655351840304,0.4234365535183968,-0.4234365535183893,0.42343655351838855,-0.42343655351840304,1.1763593571467723e-17,0.06951911190592966
1.1780972450961724,1.1530733729460358,9.107298248878237e-17,-9.93129189996722e-17,0.6658560434368157,-0.6647891016985741,0.6647891016985745,0.6658560434368156,-0.664789101698574,0.664789101698574,-0.664789101698574,-0.4261203554994296,0.42612035549942606,-0.4261203554994505,0.42612035549944977,-0.4261203554994296,1.1763593571467723e-17,0.03993628795618834
1.227184630308513,1.134755941356888,8.239936510889834e-18,-2.0408791737451045e-17,0.64494365475573,-0.6438355232223784,0.6438355232223785,0.6449436547557302,-0.6438355232223785,0.6438355232223785,-0.6438355232223785,-0.4273690888063061,0.427369088806321,-0.4273690888062915,0.42736908880629043,-0.4273690888063061,1.1763593571467723e-17,0.01107426881885007
1.2762720155208536,1.1161138709017848,-9.454242944073599e-17,4.380176776841438e-17,0.6239997549173723,-0.622855086409683,0.6228550864096828,0.6239997549173721,-0.622855086409683,0.622855086409683,-0.622855086409683,-0.4272217529344468,0.42722175293444636,-0.4272217529344627,0.4272217529344627,-0.4272217529344468,1.1763593571467723e-17,-0.016921267066622364
1.325359400733194,1.0971920719613055,-1.726049858596923e-16,1.691355389077387e-16,0.603091422177589,-0.6019152213873713,0.6019152213873713,0.603091422177589,-0.6019152213873713,0.6019152213873713,-0.6019152213873713,-0.42572424022390004,0.4257242402238931,-0.42572424022388505,0.4257242402238858,-0.42572424022390004,1.1763593571467723e-17,-0.043915330334431235
1.3744467859455345,1.0780361288064513,-1.457167719820518e-16,1.5439038936193583e-16,0.58228337221382,-0.5810809475059996,0.5810809475059999,0.5822833722138193,-0.5810809475059998,0.5810809475059998,-0.5810809475059998,-0.4229287867505046,0.42292878675049617,-0.4229287867505101,0.4229287867505086,-0.4229287867505046,1.1763593571467723e-17,-0.06978459639535457
1.423534171157875,1.0586921897821446,-2.706168622523819e-16,2.723515857283587e-16,0.5616376640626886,-0.5604145763528562,0.5604145763528562,0.5616376640626889,-0.5604145763528563,0.5604145763528563,-0.5604145763528563,-0.41889337816626054,0.41889337816628575,-0.4188933781662612,0.41889337816626243,-0.41889337816626054,1.1763593571467723e-17,-0.09441826393500874
1.4726215563702154,1.0392068561318244,-2.0990154059319366e-16,2.2898349882893854e-16,0.541213435715947,-0.539975444915695,0.5399754449156948,0.5412134357159472,-0.5399754449156952,0.5399754449156952,-0.5399754449156952,-0.4136811164301736,0.41368111643015265,-0.41368111643017064,0.41368111643017075,-0.4136811164301736,1.1763593571467723e-17,-0.11771878873269256
1.521708941582556,1.0196270697309673,-1.0321604682062002e-16,1.205632815803881e-16,0.5210666711182499,-0.5198196806640791,0.5198196806640797,0.5210666711182496,-0.5198196806640795,0.5198196806640795,-0.5198196806640795,-0.4073595537084368,0.4073595537084379,-0.4073595537084346,0.40735955370843324,-0.4073595537084368,1.1763593571467723e-17,-0.13960248653658427
1.5707963267948966,1.0,-5.637851296924623e-17,9.237402509576498e-17,0.5012499999999998,-0.5000000000000001,0.4999999999999999,0.50125,-0.5,0.5,-0.5,-0.3999999999999912,0.4000000000000004,-0.3999999999999978,0.39999999999999797,-0.3999999999999912,1.1763593571467723e-17,-0.16
1.6198837120072371,0.9803729302690328,1.2739375526704677e-17,-2.4397391469185287e-17,0.48181253165631527,-0.4805655412021453,0.48056554120214523,0.4818125316563151,-0.48056554120214495,0.48056554120214495,-0.48056554120214495,-0.39167681125570114,0.39167681125569775,-0.39167681125570897,0.39167681125570863,-0.39167681125570114,1.1763593571467723e-17,-0.17885662599851873
1.6689710972195777,0.9607931438681757,-1.0625181290357943e-16,1.1535911115245767e-16,0.46279972345229853,-0.4615617326520466,0.4615617326520466,0.4627997234522985,-0.4615617326520465,0.4615617326520465,-0.4615617326520465,-0.3824666649076,0.38246666490760023,-0.3824666649075841,0.3824666649075842,-0.3824666649076,1.1763593571467723e-17,-0.19613250099634114
1.718058482431918,0.9413078102178554,-5.898059818321144e-17,7.28583859910259e-17,0.4442532844983991,-0.44303019678856664,0.4430301967885667,0.4442532844983997,-0.44303019678856703,0.44303019678856703,-0.44303019678856703,-0.37244782980555,0.3724478298055533,-0.3724478298055621,0.3724478298055623,-0.37244782980555,1.1763593571467723e-17,-0.21180264349929812
1.7671458676442586,0.9219638711935487,1.474514954580286e-16,-1.5005358067199381e-16,0.42621111460091693,-0.42500868989309754,0.4250086898930969,0.4262111146009168,-0.42500868989309726,0.42500868989309726,-0.42500868989309726,-0.36169943757207834,0.36169943757208617,-0.3616994375720772,0.3616994375720768,-0.36169943757207834,1.1763593571467723e-17,-0.22585685400825717
1.8162332528565992,0.9028079280386945,1.7433970933566911e-16,-1.8995222061946038e-16,0.4087072782549781,-0.4075310774647603,0.4075310774647601,0.408707278254978,-0.40753107746476025,0.40753107746476025,-0.40753107746476025,-0.3503007623317452,0.35030076233173646,-0.3503007623317425,0.3503007623317429,-0.3503007623317452,1.1763593571467723e-17,-0.2382994742570424
1.8653206380689396,0.8838861290982152,1.5699247457590104e-16,-1.457167719820518e-16,0.3917720131138024,-0.3906273446061135,0.3906273446061131,0.39177201311380244,-0.39062734460611337,0.39062734460611337,-0.39062734460611337,-0.3383305156513098,0.3383305156513131,-0.3383305156513085,0.33833051565130895,-0.3383305156513098,1.1763593571467723e-17,-0.24914900887019217
1.9144080232812801,0.865244058643112,1.448494102440634e-16,-1.4224732503009818e-16,0.3754317720419541,-0.3743236405086024,0.3743236405086026,0.37543177204195427,-0.37432364050860256,0.37432364050860256,-0.37432364050860256,-0.3258661633401312,0.3258661633401158,-0.3258661633401244,0.325866163340124,-0.3258661633401312,1.1763593571467723e-17,-0.2584376138949259
1.9634954084936207,0.8469266270539642,-1.1796119636642288e-16,1.0972125985553305e-16,0.3597092975447438,-0.35864235580650206,0.3586423558065022,0.3597092975447438,-0.3586423558065022,0.3586423558065022,-0.3586423558065022,-0.3129832705095769,0.31298327050958613,-0.31298327050958563,0.3129832705095861,-0.3129832705095769,1.1763593571467723e-17,-0.2662104579358835
2.012582793705961,0.8289779626278873,-1.7683337433238577e-16,1.809970853319733e-16,0.34462372706394373,-0.34360223126134154,0.34360223126134154,0.34462372706394373,-0.34360223126134143,0.34360223126134143,-0.34360223126134143,-0.2997548809803614,0.29975488098035885,-0.2997548809803606,0.2997548809803604,-0.2997548809803614,1.1763593571467723e-17,-0.2725249628382961
