x,y,wx,wy
0.0,3.6815538909255388,0.5970674394830346,-0.6069043696198434
0.0,3.730641276137879,0.6674121550789817,-0.6674121550789818
0.0,3.77972866135022,0.6384509457587668,-0.6270527330337338
0.0,3.8288160465625602,0.5108955974447629,-0.488466407786197
0.0,3.877903431774901,0.3002855230817366,-0.26926354441884504
0.0,3.9269908169872414,0.03535533905932826,-8.782643766531557e-16
0.0,3.9760782021995817,-0.24565815904920765,0.27988563801454025
0.0,4.025165587411922,-0.500343217242974,0.527673263918018
0.0,4.074252972624263,-0.6883690637781551,0.7037377745305803
0.0,4.123340357836604,-0.7777719067921591,0.7777719067921591
0.0,4.172427743048944,-0.7503038577497178,0.7338919313240857
0.0,4.221515128261284,-0.604956274815666,0.5737756494909994
0.0,4.270602513473625,-0.35899499236976634,0.31723613209346163
0.0,4.319689898685965,-0.04619397662556848,4.149792394102718e-15
0.0,4.368777283898306,0.28762090165604454,-0.3311145661950478
0.0,4.417864669110647,0.5911689256527168,-0.6250018756820757
0.0,4.466952054322987,0.8155250220301768,-0.8340857665038718
0.0,4.516039439535327,0.9219638711935484,-0.9219638711935485
0.0,4.565126824747668,0.8885820927557085,-0.8696550196532966
0.0,4.614214209960009,0.714568440784888,-0.6793833473467285
0.0,4.663301595172349,0.421310811910836,-0.37517247795317443
0.0,4.71238898038469,0.050000000000001474,-1.4695761589768236e-15
0.0,4.76147636559703,-0.34405605281934093,0.3901943867770026
0.0,4.81056375080937,-0.6996451215882029,0.7348302150263626
0.0,4.859651136021712,-0.9591769722668672,0.9781040453692792
0.0,4.908738521234052,-1.0780361288064513,1.0780361288064513
0.0,4.957825906446392,-1.0322340429923964,1.0136732985187016
0.0,5.006913291658733,-0.8230446367203795,0.7892116866910208
0.0,5.056000676871073,-0.4777459630741395,0.4342522985351363
0.0,5.105088062083414,-0.04619397662556207,-2.260799644757487e-15
0.0,5.154175447295755,0.40637187236041644,-0.4481307326367212
0.0,5.203262832508095,0.8092572875574293,-0.8404379128820961
0.0,5.252350217720435,1.097455207272855,-1.113867133698487
0.0,5.301437602932776,1.2222280932078406,-1.2222280932078409
0.0,5.350524988145116,1.1593900012444212,-1.1440212904919962
0.0,5.399612373357457,0.9138703451301178,-0.8865402984550739
0.0,5.448699758569798,0.5197087056809706,-0.485481226715638
0.0,5.497787143782138,0.03535533905932958,-2.1994409102981704e-15
0.0,5.546874528994478,-0.4650813416484391,0.49610332031133075
0.0,5.595961914206819,-0.9033179649283288,0.9257471545868948
0.0,5.64504929941916,-1.2093081192638078,1.2207063319888407
0.0,5.6941366846315,-1.3325878449210182,1.3325878449210182
0.0,5.743224069843841,-1.250691625539539,1.2408546954027304
0.0,5.792311455056181,-0.9732181752458279,0.9565517837838843
0.0,5.841398840268521,-0.5408105925626625,0.5210601225706031
0.0,5.890486225480862,-0.019134171618261905,7.381451325980813e-15
0.0,5.939573610693203,0.5112464761869875,-0.5268087581999775
0.0,5.988660995905543,0.9675072682333581,-0.977770381421417
0.0,6.037748381117884,1.2777071163382674,-1.2823563408003709
0.0,6.086835766330224,1.392314112161292,-1.392314112161292
0.0,6.135923151542564,1.2922390712301093,-1.2894315051502525
0.0,6.1850105367549055,0.9920529579218006,-0.9885875286918233
0.0,6.234097921967246,0.5378390527305427,-0.5355724217295911
0.04908738521234052,0.0,-0.5357568053111257,0.5357568053111257
0.04908738521234052,0.04908738521234052,-0.9913436014896417,0.9896087972269432
0.04908738521234052,0.09817477042468103,-1.2935273293119958,1.2916518525273994
0.04908738521234052,0.14726215563702155,-1.3956706039859124,1.3956706039859124
0.04908738521234052,0.19634954084936207,-1.2825976193499244,1.2863305110524417
0.04908738521234052,0.2454369260617026,-0.9728824053800702,0.9814730520252465
0.04908738521234052,0.2945243112740431,-0.5157561136678791,0.5291655172637312
0.04908738521234052,0.3436116964863836,0.016844492669610835,1.6858703694203825e-16
0.04908738521234052,0.39269908169872414,0.5417824581320628,-0.5241047886023992
0.04908738521234052,0.44178646691106466,0.9779099201963657,-0.9627935649015956
0.04908738521234052,0.4908738521234052,1.2588149207411687,-1.249795134678455
0.04908738521234052,0.5399612373357456,1.343091444000109,-1.343091444000109
0.04908738521234052,0.5890486225480862,1.2205202590112625,-1.2311506351958532
0.04908738521234052,0.6381360077604268,0.91322702718284,-0.9342881780705755
0.04908738521234052,0.6872233929727672,0.4717056012437986,-0.5010107497838691
0.04908738521234052,0.7363107781851077,-0.0335779477423506,-3.1752163374871705e-16
0.04908738521234052,0.7853981633974483,-0.5235867265162388,0.4909226523943294
0.04908738521234052,0.8344855486097889,-0.9232489158254137,0.8970523375620989
0.04908738521234052,0.8835729338221293,-1.1731116355091973,1.15832072083185
0.04908738521234052,0.9326603190344698,-1.2382797217969734,1.2382797217969734
0.04908738521234052,0.9817477042468103,-1.1132820371178611,1.1291915193750215
0.04908738521234052,1.030835089459151,-0.8221917100173578,0.852516995844803
0.04908738521234052,1.0799224746714913,-0.41410227059590493,0.45484172086680097
0.04908738521234052,1.1290098598838318,0.04519946465617174,4.302265169396311e-16
0.04908738521234052,1.1780972450961724,0.483939745657444,-0.44126207612778034
0.04908738521234052,1.227184630308513,0.8356822307890234,-0.8023936211251802
0.04908738521234052,1.2762720155208536,1.0494650218904342,-1.031154761278104
0.04908738521234052,1.325359400733194,1.0971920719613055,-1.0971920719613055
0.04908738521234052,1.3744467859455345,0.9772090008360883,-0.9959755147119815
0.04908738521234052,1.423534171157875,0.7136357556848625,-0.7486084265841895
0.04908738521234052,1.4726215563702154,0.35171570663984736,-0.39768724664186145
