radius,delta_U,delta_E
3.2518000000000002,0.0,0.0
3.2537333333333334,0.0,0.0
3.2556666666666665,0.0,0.0
3.2576,0.0,0.0
3.2595333333333336,0.0,0.0
3.2614666666666667,0.0,0.0
3.2634,0.0,0.0
3.2653333333333334,0.0,0.0
3.267266666666667,0.0,0.0
3.2692,0.0,0.0
3.2711333333333332,0.0,0.0
3.273066666666667,0.0,0.0
3.2750000000000004,0.0,0.0
3.2769333333333335,0.0,0.0
3.2788666666666666,0.0,0.0
3.2808,0.0,0.0
3.2827333333333337,0.0,0.0
3.284666666666667,0.0,0.0
3.2866,0.0,0.0
3.2885333333333335,0.0,0.0
3.290466666666667,0.0,0.0
3.2924,0.0,0.0
3.2943333333333333,0.0,0.0
3.296266666666667,0.0,0.0
3.2982,0.0,0.0
3.300133333333333,0.0,0.0
3.3020666666666667,0.0,0.0
3.3040000000000003,0.0,0.0
3.3059333333333334,0.0,0.0
3.3078666666666665,0.0,0.0
3.3098,0.0,0.0
3.3117333333333336,0.0,0.0
3.3136666666666668,0.0,0.0
3.3156,0.0,0.0
3.3175333333333334,0.0,0.0
3.319466666666667,0.0,0.0
3.3214,0.0,0.0
3.3233333333333333,0.0,0.0
3.325266666666667,0.0,0.0
3.3272000000000004,0.0,0.0
3.3291333333333335,0.0,0.0
3.3310666666666666,0.0,0.0
3.333,0.0,0.0
3.3349333333333337,0.0,0.0
3.336866666666667,0.0,0.0
3.3388,0.0,0.0
3.3407333333333336,0.0,0.0
3.342666666666667,0.0,0.0
3.3446000000000002,0.0,0.0
3.3465333333333334,0.0,0.0
3.348466666666667,0.0,0.0
3.3504,0.0,0.0
3.352333333333333,0.0,0.0
3.3542666666666667,0.0,0.0
3.3562000000000003,0.0,0.0
3.3581333333333334,0.0,0.0
3.3600666666666665,0.0,0.0
3.362,0.0,0.0
3.3639333333333337,0.0,0.0
3.365866666666667,0.0,0.0
3.3678,0.0,0.0
3.3697333333333335,0.0,0.0
3.371666666666667,0.0,0.0
3.3736,0.0,0.0
3.3755333333333333,0.0,0.0
3.377466666666667,0.0,0.0
3.3794000000000004,0.0,0.0
3.3813333333333335,0.0,0.0
3.3832666666666666,0.0,0.0
3.3852,0.0,0.0
3.3871333333333338,0.0,0.0
3.389066666666667,0.0,0.0
3.391,0.0,0.0
3.3929333333333336,0.0,0.0
3.3948666666666667,0.0,0.0
3.3968,0.0,0.0
3.3987333333333334,0.0,0.0
3.400666666666667,0.0,0.0
3.4026,0.0,0.0
3.404533333333333,0.0,0.0
3.4064666666666668,0.0,0.0
3.4084000000000003,0.0,0.0
3.4103333333333334,0.0,0.0
3.4122666666666666,0.0,0.0
3.4142,0.0,0.0
3.4161333333333337,0.0,0.0
3.418066666666667,0.0,0.0
3.42,0.0,0.0
3.4219333333333335,0.0,0.0
3.423866666666667,0.0,0.0
3.4258,0.0,0.0
3.4277333333333333,0.0,0.0
3.429666666666667,0.0,0.0
3.4316000000000004,0.0,0.0
3.4335333333333335,0.0,0.0
3.4354666666666667,0.0,0.0
3.4374000000000002,0.0,0.0
3.439333333333334,0.0,0.0
3.441266666666667,0.0,0.0
3.4432,0.0,0.0
3.4451333333333336,0.0,0.0
3.4470666666666667,0.0,0.0
3.449,0.0,0.0
3.4509333333333334,0.0,0.0
3.452866666666667,0.0,0.0
3.4548,0.0,0.0
3.456733333333333,0.0,0.0
3.458666666666667,0.0,0.0
3.4606000000000003,0.0,0.0
3.4625333333333335,0.0,0.0
3.4644666666666666,0.0,0.0
3.4664,0.0,0.0
3.4683333333333337,0.0,0.0
3.470266666666667,0.0,0.0
3.4722,0.0,0.0
3.4741333333333335,0.0,0.0
3.476066666666667,0.0,0.0
3.478,0.0,0.0
3.4799333333333333,0.0,0.0
3.481866666666667,0.0,0.0
3.4838000000000005,0.0,0.0
3.4857333333333336,0.0,0.0
3.4876666666666667,0.0,0.0
3.4896000000000003,0.0,0.0
3.4915333333333334,0.0,0.0
3.4934666666666665,0.0,0.0
3.4954,0.0,0.0
3.4973333333333336,0.0,0.0
3.4992666666666667,0.0,0.0
3.5012,0.0,0.0
3.5031333333333334,0.0,0.0
3.505066666666667,0.0,0.0
3.507,0.0,0.0
3.5089333333333332,0.0,0.0
3.510866666666667,0.0,0.0
3.5128000000000004,0.0,0.0
3.5147333333333335,0.0,0.0
3.5166666666666666,0.0,0.0
3.5186,0.0,0.0
3.5205333333333337,0.0,0.0
3.522466666666667,0.0,0.0
3.5244,0.0,0.0
3.5263333333333335,0.0,0.0
3.528266666666667,0.0,0.0
3.5302000000000002,0.0,0.0
3.5321333333333333,0.0,0.0
3.534066666666667,0.0,0.0
3.5360000000000005,0.0,0.0
3.5379333333333336,0.0,0.0
3.5398666666666667,0.0,0.0
3.5418000000000003,0.0,0.0
3.5437333333333334,0.0,0.0
3.5456666666666665,0.0,0.0
3.5476,0.0,0.0
3.5495333333333337,0.0,0.0
3.5514666666666668,0.0,0.0
3.5534,0.0,0.0
3.5553333333333335,0.0,0.0
3.557266666666667,0.0,0.0
3.5592,0.0,0.0
3.5611333333333333,0.0,0.0
3.563066666666667,0.0,0.0
3.5650000000000004,0.0,0.0
3.5669333333333335,0.0,0.0
3.5688666666666666,0.0,0.0
3.5708,0.0,0.0
3.5727333333333338,0.0,0.0
3.574666666666667,0.0,0.0
3.5766,0.0,0.0
3.5785333333333336,0.0,0.0
3.580466666666667,0.0,0.0
3.5824000000000003,0.0,0.0
3.5843333333333334,0.0,0.0
3.586266666666667,0.0,0.0
3.5882,0.0,0.0
3.590133333333333,0.0,0.0
3.5920666666666667,0.0,0.0
3.5940000000000003,0.0,0.0
3.5959333333333334,0.0,0.0
3.5978666666666665,0.0,0.0
3.5998,0.0,0.0
3.6017333333333337,0.0,0.0
3.603666666666667,0.0,0.0
3.6056,0.0,0.0
3.6075333333333335,0.0,0.0
3.609466666666667,0.0,0.0
3.6114,0.0,0.0
3.6133333333333333,0.0,0.0
3.615266666666667,0.0,0.0
3.6172000000000004,0.0,0.0
3.6191333333333335,0.0,0.0
3.6210666666666667,0.0,0.0
3.623,0.0,0.0
3.624933333333334,0.0,0.0
3.626866666666667,0.0,0.0
3.6288,0.0,0.0
3.6307333333333336,0.0,0.0
3.632666666666667,0.0,0.0
3.6346000000000003,0.0,0.0
3.6365333333333334,0.0,0.0
3.638466666666667,0.0,0.0
3.6404,0.0,0.0
3.642333333333333,0.0,0.0
3.6442666666666668,0.0,0.0
3.6462000000000003,0.0,0.0
3.6481333333333335,0.0,0.0
3.6500666666666666,0.0,0.0
3.652,0.0,0.0
3.6539333333333337,0.0,0.0
3.655866666666667,0.0,0.0
3.6578,0.0,0.0
3.6597333333333335,0.0,0.0
3.661666666666667,0.0,0.0
3.6636,0.0,0.0
3.6655333333333333,0.0,0.0
3.667466666666667,0.0,0.0
3.6694000000000004,0.0,0.0
3.6713333333333336,0.0,0.0
3.6732666666666667,0.0,0.0
3.6752000000000002,0.0,0.0
3.677133333333334,0.0,0.0
3.679066666666667,0.0,0.0
3.681,0.0,0.0
3.6829333333333336,0.0,0.0
3.684866666666667,0.0,0.0
3.6868,0.0,0.0
3.6887333333333334,0.0,0.0
3.690666666666667,0.0,0.0
3.6926000000000005,0.0,0.0
3.6945333333333332,0.0,0.0
3.696466666666667,0.0,0.0
3.6984000000000004,0.0,0.0
3.700333333333334,0.0,0.0
3.7022666666666666,0.0,0.0
3.7042,0.0,0.0
3.7061333333333337,0.0,0.0
3.7080666666666664,0.0,0.0
3.71,0.0,0.0
3.7119333333333335,0.0,0.0
3.713866666666667,0.0,0.0
3.7157999999999998,0.0,0.0
3.7177333333333333,0.0,0.0
3.719666666666667,0.0,0.0
3.7216000000000005,0.0,0.0
3.723533333333333,0.0,0.0
3.7254666666666667,0.0,0.0
3.7274000000000003,0.0,0.0
3.729333333333334,0.0,0.0
3.7312666666666665,0.0,0.0
3.7332,0.0,0.0
3.7351333333333336,0.0,0.0
3.737066666666667,0.0,0.0
3.739,0.0,0.0
3.7409333333333334,0.0,0.0
3.742866666666667,0.0,0.0
3.7448000000000006,0.0,0.0
3.7467333333333332,0.0,0.0
3.748666666666667,0.0,0.0
3.7506000000000004,0.0,0.0
3.752533333333334,0.0,0.0
3.7544666666666666,0.0,0.0
3.7564,0.0,0.0
3.7583333333333337,0.0,0.0
3.7602666666666664,0.0,0.0
3.7622,0.0,0.0
3.7641333333333336,0.0,0.0
3.766066666666667,0.0,0.0
3.768,0.0,0.0
3.7699333333333334,0.0,0.0
3.771866666666667,0.0,0.0
3.7738000000000005,0.0,0.0
3.775733333333333,0.0,0.0
3.7776666666666667,0.0,0.0
3.7796000000000003,0.0,0.0
3.781533333333334,0.0,0.0
3.7834666666666665,0.0,0.0
3.7854,0.0,0.0
3.7873333333333337,0.0,0.0
3.7892666666666672,0.0,0.0
3.7912,0.0,0.0
3.7931333333333335,0.0,0.0
3.795066666666667,0.0,0.0
3.7970000000000006,0.0,0.0
3.7989333333333333,0.0,0.0
3.800866666666667,0.0,0.0
3.8028000000000004,0.0,0.0
3.804733333333333,0.0,0.0
3.8066666666666666,0.0,0.0
3.8086,0.0,0.0
3.8105333333333338,0.0,0.0
3.8124666666666664,0.0,0.0
3.8144,0.0,0.0
3.8163333333333336,0.0,0.0
3.818266666666667,0.0,0.0
3.8202,0.0,0.0
3.8221333333333334,0.0,0.0
3.824066666666667,0.0,0.0
3.8260000000000005,0.0,0.0
3.827933333333333,0.0,0.0
3.8298666666666668,0.0,0.0
3.8318000000000003,0.0,0.0
3.833733333333334,0.0,0.0
3.8356666666666666,0.0,0.0
3.8376,0.0,0.0
3.8395333333333337,0.0,0.0
3.8414666666666673,0.0,0.0
3.8434,0.0,0.0
3.8453333333333335,0.0,0.0
3.847266666666667,0.0,0.0
3.8492000000000006,0.0,0.0
3.8511333333333333,0.0,0.0
3.853066666666667,0.0,0.0
3.8550000000000004,0.0,0.0
3.856933333333333,0.0,0.0
3.8588666666666667,0.0,0.0
3.8608000000000002,0.0,0.0
3.862733333333334,0.0,0.0
3.8646666666666665,0.0,0.0
3.8666,0.0,0.0
3.8685333333333336,0.0,0.0
3.870466666666667,0.0,0.0
3.8724,0.0,0.0
3.8743333333333334,0.0,0.0
3.876266666666667,0.0,0.0
3.8782000000000005,0.0,0.0
3.880133333333333,0.0,1.1386068305124117e-193
3.8820666666666668,0.0,7.576322601747938e-11
3.8840000000000003,0.0,9.390604161191696e-05
3.885933333333334,0.0,0.012429590466420374
3.8878666666666666,0.0,0.14888674968182242
3.8898,0.0,0.6689336219628728
3.8917333333333337,0.0,1.8304001868842505
3.8936666666666673,0.0,3.764751377117965
3.8956,0.0,6.47201779915739
3.8975333333333335,0.0,9.867681251797038
3.899466666666667,0.0,13.828918731270287
3.9013999999999998,0.0,18.225272185128276
3.9033333333333333,0.0,22.93513024430599
3.905266666666667,0.0,27.85284011590065
3.9072000000000005,0.0,32.89051160363127
3.909133333333333,0.0,37.97715877168943
3.9110666666666667,0.0,43.056708157098875
3.9130000000000003,0.0,48.08568696738715
3.914933333333334,0.0,53.03098826775982
3.9168666666666665,0.0,57.86788225671068
3.9188,0.0,62.57832468229051
3.9207333333333336,0.0,67.14955641307984
3.922666666666667,0.0,71.57296373390574
3.9246,0.0,75.84316118579196
3.9265333333333334,0.0,79.95725906763941
3.928466666666667,0.0,83.91428149317187
3.9304000000000006,0.0,87.71470581926201
3.9323333333333332,0.0,91.36009920464755
3.934266666666667,0.0,94.85283253047483
3.9362000000000004,0.0,98.19585574869264
3.938133333333334,0.0,101.39252191106662
3.9400666666666666,0.0,104.4464497291333
3.942,0.0,107.36141660703014
3.9439333333333337,0.0,110.14127575999065
3.9458666666666673,0.0,112.78989235953729
3.9478,0.0,115.31109469894467
3.9497333333333335,0.0,117.7086372053874
3.951666666666667,0.0,119.98617278359463
3.9536,0.0,122.14723249644751
3.9555333333333333,0.0,124.19521099967483
3.957466666666667,0.0,126.13335647372979
3.9594000000000005,0.0,127.96476405419163
3.961333333333333,0.0,129.69237196682357
3.9632666666666667,0.0,131.31895973608067
3.9652000000000003,0.0,132.84714796512336
3.967133333333334,0.0,134.27939928829477
3.9690666666666665,0.0,135.618020178931
3.971,0.0,136.865163360706
3.9729333333333336,0.0,138.02283062278218
3.974866666666667,0.0,139.09287588061977
3.9768,0.0,140.07700835743117
3.9787333333333335,0.0,140.97679578773244
3.980666666666667,0.0,141.79366756551167
3.9826000000000006,0.0,142.5289177763407
3.9845333333333333,0.0,143.18370806608755
3.986466666666667,0.0,143.75907030949296
3.9884000000000004,0.0,144.25590905024794
3.990333333333334,0.0,144.67500369084075
3.9922666666666666,0.0,145.01701041563894
3.9942,0.0,145.28246383476832
3.9961333333333338,0.0,145.4717783395529
3.9980666666666664,0.0,145.5852491628007
4.0,0.0,145.62305313921252
4.001933333333334,0.0,145.5852491628007
4.003866666666667,0.0,145.47177833955286
4.0058,0.0,145.28246383476832
4.007733333333333,0.0,145.01701041563894
4.009666666666667,0.0,144.6750036908406
4.0116000000000005,0.0,144.2559090502477
4.013533333333333,0.0,143.75907030949296
4.015466666666667,0.0,143.18370806608755
4.0174,0.0,142.52891777634036
4.019333333333334,0.0,141.79366756551136
4.0212666666666665,0.0,140.97679578773244
4.0232,0.0,140.07700835743117
4.025133333333334,0.0,139.0928758806193
4.027066666666667,0.0,138.02283062278167
4.029,0.0,136.865163360706
4.0309333333333335,0.0,135.618020178931
4.032866666666667,0.0,134.27939928829412
4.034800000000001,0.0,132.84714796512264
4.036733333333333,0.0,131.31895973608067
4.038666666666667,0.0,129.69237196682357
4.0406,0.0,127.96476405419081
4.042533333333334,0.0,126.13335647372891
4.044466666666667,0.0,124.19521099967483
4.0464,0.0,122.14723249644751
4.048333333333334,0.0,119.98617278359362
4.0502666666666665,0.0,117.7086372053874
4.0522,0.0,115.31109469894467
4.054133333333334,0.0,112.78989235953611
4.056066666666667,0.0,110.1412757599894
4.058,0.0,107.36141660703014
4.059933333333333,0.0,104.4464497291333
4.061866666666667,0.0,101.39252191106519
4.0638000000000005,0.0,98.19585574869113
4.065733333333333,0.0,94.85283253047483
4.067666666666667,0.0,91.36009920464755
4.0696,0.0,87.71470581926032
4.071533333333334,0.0,83.91428149317008
4.073466666666667,0.0,79.95725906763941
4.0754,0.0,75.84316118579196
4.077333333333334,0.0,71.57296373390378
4.079266666666667,0.0,67.14955641307775
4.0812,0.0,62.57832468229051
4.0831333333333335,0.0,57.86788225671068
4.085066666666667,0.0,53.030988267757564
4.087000000000001,0.0,48.085686967384866
4.088933333333333,0.0,43.056708157098875
4.090866666666667,0.0,37.97715877168943
4.0928,0.0,32.890511603628966
4.094733333333333,0.0,27.85284011590065
4.096666666666667,0.0,22.93513024430599
4.0986,0.0,18.225272185128276
4.100533333333334,0.0,13.828918731268374
4.1024666666666665,0.0,9.867681251797038
4.1044,0.0,6.47201779915739
4.106333333333334,0.0,3.7647513771168883
4.108266666666667,0.0,1.830400186883553
4.1102,0.0,0.6689336219628728
4.112133333333333,0.0,0.14888674968182242
4.114066666666667,0.0,0.012429590466401541
4.1160000000000005,0.0,9.390604161160635e-05
4.117933333333333,0.0,7.576322601747938e-11
4.119866666666667,0.0,1.1386068305124117e-193
4.1218,0.0,0.0
4.123733333333334,0.0,0.0
4.125666666666667,0.0,0.0
4.1276,0.0,0.0
4.129533333333334,0.0,0.0
4.131466666666667,0.0,0.0
4.1334,0.0,0.0
4.1353333333333335,0.0,0.0
4.137266666666667,0.0,0.0
4.139200000000001,0.0,0.0
4.141133333333333,0.0,0.0
4.143066666666667,0.0,0.0
4.1450000000000005,0.0,0.0
4.146933333333333,0.0,0.0
4.148866666666667,0.0,0.0
4.1508,0.0,0.0
4.152733333333334,0.0,0.0
4.1546666666666665,0.0,0.0
4.1566,0.0,0.0
4.158533333333334,0.0,0.0
4.160466666666667,0.0,0.0
4.1624,0.0,0.0
4.164333333333333,0.0,0.0
4.166266666666667,0.0,0.0
4.168200000000001,0.0,0.0
4.170133333333333,0.0,0.0
4.172066666666667,0.0,0.0
4.174,0.0,0.0
4.175933333333334,0.0,0.0
4.177866666666667,0.0,0.0
4.1798,0.0,0.0
4.181733333333334,0.0,0.0
4.183666666666667,0.0,0.0
4.1856,0.0,0.0
4.1875333333333336,0.0,0.0
4.189466666666667,0.0,0.0
4.1914,0.0,0.0
4.193333333333333,0.0,0.0
4.195266666666667,0.0,0.0
4.1972000000000005,0.0,0.0
4.199133333333333,0.0,0.0
4.201066666666667,0.0,0.0
4.203,0.0,0.0
4.204933333333334,0.0,0.0
4.2068666666666665,0.0,0.0
4.2088,0.0,0.0
4.210733333333334,0.0,0.0
4.212666666666667,0.0,0.0
4.2146,0.0,0.0
4.2165333333333335,0.0,0.0
4.218466666666667,0.0,0.0
4.220400000000001,0.0,0.0
4.222333333333333,0.0,0.0
4.224266666666667,0.0,0.0
4.2262,0.0,0.0
4.228133333333334,0.0,0.0
4.230066666666667,0.0,0.0
4.232,0.0,0.0
4.233933333333334,0.0,0.0
4.235866666666667,0.0,0.0
4.2378,0.0,0.0
4.239733333333334,0.0,0.0
4.241666666666667,0.0,0.0
4.2436,0.0,0.0
4.245533333333333,0.0,0.0
4.247466666666667,0.0,0.0
4.2494000000000005,0.0,0.0
4.251333333333333,0.0,0.0
4.253266666666667,0.0,0.0
4.2552,0.0,0.0
4.257133333333334,0.0,0.0
4.259066666666667,0.0,0.0
4.261,0.0,0.0
4.262933333333334,0.0,0.0
4.264866666666667,0.0,0.0
4.2668,0.0,0.0
4.2687333333333335,0.0,0.0
4.270666666666667,0.0,0.0
4.272600000000001,0.0,0.0
4.274533333333333,0.0,0.0
4.276466666666667,0.0,0.0
4.2784,0.0,0.0
4.280333333333334,0.0,0.0
4.282266666666667,0.0,0.0
4.2842,0.0,0.0
4.286133333333334,0.0,0.0
4.2880666666666665,0.0,0.0
4.29,0.0,0.0
4.291933333333334,0.0,0.0
4.293866666666667,0.0,0.0
4.2958,0.0,0.0
4.297733333333333,0.0,0.0
4.299666666666667,0.0,0.0
4.3016000000000005,0.0,0.0
4.303533333333333,0.0,0.0
4.305466666666667,0.0,0.0
4.3074,0.0,0.0
4.309333333333334,0.0,0.0
4.311266666666667,0.0,0.0
4.3132,0.0,0.0
4.315133333333334,0.0,0.0
4.317066666666667,0.0,0.0
4.319,0.0,0.0
4.3209333333333335,0.0,0.0
4.322866666666667,0.0,0.0
4.324800000000001,0.0,0.0
4.326733333333333,0.0,0.0
4.328666666666667,0.0,0.0
4.3306000000000004,0.0,0.0
4.332533333333334,0.0,0.0
4.334466666666667,0.0,0.0
4.3364,0.0,0.0
4.338333333333334,0.0,0.0
4.3402666666666665,0.0,0.0
4.3422,0.0,0.0
4.344133333333334,0.0,0.0
4.346066666666667,0.0,0.0
4.348,0.0,0.0
4.349933333333333,0.0,0.0
4.351866666666667,0.0,0.0
4.353800000000001,0.0,0.0
4.355733333333333,0.0,0.0
4.357666666666667,0.0,0.0
4.3596,0.0,0.0
4.361533333333334,0.0,0.0
4.363466666666667,0.0,0.0
4.3654,0.0,0.0
4.367333333333334,0.0,0.0
4.369266666666667,0.0,0.0
4.3712,0.0,0.0
4.3731333333333335,0.0,0.0
4.375066666666667,0.0,0.0
4.377000000000001,0.0,0.0
4.378933333333333,0.0,0.0
4.380866666666667,0.0,0.0
4.3828000000000005,0.0,0.0
4.384733333333333,0.0,0.0
4.386666666666667,0.0,0.0
4.3886,0.0,0.0
4.390533333333334,0.0,0.0
4.3924666666666665,0.0,0.0
4.3944,0.0,0.0
4.396333333333334,0.0,0.0
4.398266666666667,0.0,0.0
4.4002,0.0,0.0
4.4021333333333335,0.0,0.0
4.404066666666667,0.0,0.0
4.406000000000001,0.0,0.0
4.407933333333333,0.0,0.0
4.409866666666667,0.0,0.0
4.4118,0.0,0.0
4.413733333333334,0.0,0.0
4.415666666666667,0.0,0.0
4.4176,0.0,0.0
4.419533333333334,0.0,0.0
4.421466666666667,0.0,0.0
4.4234,0.0,0.0
4.425333333333334,0.0,0.0
4.427266666666667,0.0,0.0
4.429200000000001,0.0,0.0
4.431133333333333,0.0,0.0
4.433066666666667,0.0,0.0
4.4350000000000005,0.0,0.0
4.436933333333333,0.0,0.0
4.438866666666667,0.0,0.0
4.4408,0.0,0.0
4.442733333333334,0.0,0.0
4.4446666666666665,0.0,0.0
4.4466,0.0,0.0
4.448533333333334,0.0,0.0
4.450466666666667,0.0,0.0
4.4524,0.0,0.0
4.4543333333333335,0.0,0.0
4.456266666666667,0.0,0.0
4.458200000000001,0.0,0.0
4.460133333333333,0.0,0.0
4.462066666666667,0.0,0.0
4.464,0.0,0.0
4.465933333333334,0.0,0.0
4.467866666666667,0.0,0.0
4.4698,0.0,0.0
4.471733333333334,0.0,0.0
4.473666666666667,0.0,0.0
4.4756,0.0,0.0
4.477533333333334,0.0,0.0
4.479466666666667,0.0,0.0
4.4814,0.0,0.0
4.483333333333333,0.0,0.0
4.485266666666667,0.0,0.0
4.4872000000000005,0.0,0.0
4.489133333333333,0.0,0.0
4.491066666666667,0.0,0.0
4.493,0.0,0.0
4.494933333333334,0.0,0.0
4.496866666666667,0.0,0.0
4.4988,0.0,0.0
4.500733333333334,0.0,0.0
4.502666666666667,0.0,0.0
4.5046,0.0,0.0
4.5065333333333335,0.0,0.0
4.508466666666667,0.0,0.0
4.510400000000001,0.0,0.0
4.512333333333333,0.0,0.0
4.514266666666667,0.0,0.0
4.5162,0.0,0.0
4.518133333333334,0.0,0.0
4.520066666666667,0.0,0.0
4.522,0.0,0.0
4.523933333333334,0.0,0.0
4.525866666666667,0.0,0.0
4.5278,0.0,0.0
4.529733333333334,0.0,0.0
4.531666666666667,0.0,0.0
4.5336,0.0,0.0
4.535533333333333,0.0,0.0
4.537466666666667,0.0,0.0
4.5394000000000005,0.0,0.0
4.541333333333333,0.0,0.0
4.543266666666667,0.0,0.0
4.5452,0.0,0.0
4.547133333333334,0.0,0.0
4.549066666666667,0.0,0.0
4.551,0.0,0.0
4.552933333333334,0.0,0.0
4.554866666666667,0.0,0.0
4.5568,0.0,0.0
4.5587333333333335,0.0,0.0
4.560666666666667,0.0,0.0
4.562600000000001,0.0,0.0
4.564533333333333,0.0,0.0
4.566466666666667,0.0,0.0
4.5684000000000005,0.0,0.0
4.570333333333334,0.0,0.0
4.572266666666667,0.0,0.0
4.5742,0.0,0.0
4.576133333333334,0.0,0.0
4.5780666666666665,0.0,0.0
4.58,0.0,0.0
4.581933333333334,0.0,0.0
4.583866666666667,0.0,0.0
4.5858,0.0,0.0
4.587733333333333,0.0,0.0
4.589666666666667,0.0,0.0
4.591600000000001,0.0,0.0
4.593533333333333,0.0,0.0
4.595466666666667,0.0,0.0
4.5974,0.0,0.0
4.599333333333334,0.0,0.0
4.601266666666667,0.0,0.0
4.6032,0.0,0.0
4.605133333333334,0.0,0.0
4.607066666666667,0.0,0.0
4.609,0.0,0.0
4.6109333333333336,0.0,0.0
4.612866666666667,0.0,0.0
4.614800000000001,0.0,0.0
4.616733333333333,0.0,0.0
4.618666666666667,0.0,0.0
4.6206000000000005,0.0,0.0
4.622533333333334,0.0,0.0
4.624466666666667,0.0,0.0
4.6264,0.0,0.0
4.628333333333334,0.0,0.0
4.6302666666666665,0.0,0.0
4.6322,0.0,0.0
4.634133333333334,0.0,0.0
4.636066666666667,0.0,0.0
4.638,0.0,0.0
4.6399333333333335,0.0,0.0
4.641866666666667,0.0,0.0
4.643800000000001,0.0,0.0
4.645733333333333,0.0,0.0
4.647666666666667,0.0,0.0
4.6496,0.0,0.0
4.651533333333334,0.0,0.0
4.653466666666667,0.0,0.0
4.6554,0.0,0.0
4.657333333333334,0.0,0.0
4.659266666666667,0.0,0.0
4.6612,0.0,0.0
4.663133333333334,0.0,0.0
4.665066666666667,0.0,0.0
4.667000000000001,0.0,0.0
4.668933333333333,0.0,0.0
4.670866666666667,0.0,0.0
4.6728000000000005,0.0,0.0
4.674733333333333,0.0,0.0
4.676666666666667,0.0,0.0
4.6786,0.0,0.0
4.680533333333334,0.0,0.0
4.6824666666666666,0.0,0.0
4.6844,0.0,0.0
4.686333333333334,0.0,0.0
4.688266666666667,0.0,0.0
4.6902,0.0,0.0
4.6921333333333335,0.0,0.0
4.694066666666667,0.0,0.0
4.696000000000001,0.0,0.0
4.697933333333333,0.0,0.0
4.699866666666667,0.0,0.0
4.7018,0.0,0.0
4.703733333333334,0.0,0.0
4.705666666666667,0.0,0.0
4.7076,0.0,0.0
4.709533333333334,0.0,0.0
4.711466666666667,0.0,0.0
4.7134,0.0,0.0
4.715333333333334,0.0,0.0
4.717266666666667,0.0,0.0
4.719200000000001,0.0,0.0
4.721133333333333,0.0,0.0
4.723066666666667,0.0,0.0
4.7250000000000005,0.0,0.0
4.726933333333333,0.0,0.0
4.728866666666667,0.0,0.0
4.7308,0.0,0.0
4.732733333333334,0.0,0.0
4.734666666666667,0.0,0.0
4.7366,0.0,0.0
4.738533333333334,0.0,0.0
4.740466666666667,0.0,0.0
4.7424,0.0,0.0
4.7443333333333335,0.0,0.0
4.746266666666667,0.0,0.0
4.748200000000001,0.0,0.0
4.750133333333333,0.0,0.0
4.752066666666667,0.0,0.0
4.7540000000000004,0.0,0.0
4.755933333333334,0.0,0.0
4.757866666666667,0.0,0.0
4.7598,0.0,0.0
4.761733333333334,0.0,0.0
4.763666666666667,0.0,0.0
4.7656,0.0,0.0
4.767533333333334,0.0,0.0
4.769466666666667,0.0,0.0
4.7714,0.0,0.0
4.773333333333333,0.0,0.0
4.775266666666667,0.0,0.0
4.777200000000001,0.0,0.0
4.779133333333333,0.0,0.0
4.781066666666667,0.0,0.0
4.783,0.0,0.0
4.784933333333334,0.0,0.0
4.786866666666667,0.0,0.0
4.7888,0.0,0.0
4.790733333333334,0.0,0.0
4.792666666666667,0.0,0.0
4.7946,0.0,0.0
4.7965333333333335,0.0,0.0
4.798466666666667,0.0,0.0
4.800400000000001,0.0,0.0
4.802333333333333,0.0,0.0
4.804266666666667,0.0,0.0
4.8062000000000005,0.0,0.0
4.808133333333334,0.0,0.0
4.810066666666667,0.0,0.0
4.812,0.0,0.0
4.813933333333334,0.0,0.0
4.815866666666667,0.0,0.0
4.8178,0.0,0.0
4.819733333333334,0.0,0.0
4.821666666666667,0.0,0.0
4.8236,0.0,0.0
4.8255333333333335,0.0,0.0
4.827466666666667,0.0,0.0
4.829400000000001,0.0,0.0
4.831333333333333,0.0,0.0
4.833266666666667,0.0,0.0
4.8352,0.0,0.0
4.837133333333334,0.0,0.0
4.839066666666667,0.0,0.0
4.841,0.0,0.0
4.842933333333334,0.0,0.0
4.844866666666667,0.0,0.0
4.8468,0.0,0.0
4.848733333333334,0.0,0.0
4.850666666666667,0.0,0.0
4.852600000000001,0.0,0.0
4.854533333333333,0.0,0.0
4.856466666666667,0.0,0.0
4.8584000000000005,0.0,0.0
4.860333333333334,0.0,0.0
4.862266666666667,0.0,0.0
4.8642,0.0,0.0
4.866133333333334,0.0,0.0
4.8680666666666665,0.0,0.0
4.87,0.0,0.0
4.871933333333334,0.0,0.0
4.873866666666667,0.0,0.0
4.8758,0.0,0.0
4.8777333333333335,0.0,0.0
4.879666666666667,0.0,0.0
4.881600000000001,0.0,-3.004626358357002e-14
4.883533333333333,0.0,-2.4441504761217343e-05
4.885466666666667,0.0,-0.00989429292849588
4.8874,0.0,-0.1737006426848375
4.889333333333334,0.0,-0.9295568936540771
4.891266666666667,0.0,-2.795138867411961
4.8932,0.0,-6.083833217286149
4.895133333333334,0.0,-10.848830393968106
4.897066666666667,0.0,-16.960311801429004
4.899,0.0,-24.19756047303544
4.900933333333334,0.0,-32.314256335014484
4.902866666666667,0.0,-41.07522558913021
4.904800000000001,0.0,-50.27332020977166
4.906733333333333,0.0,-59.73468411580524
